2392
HCO,HCO,NAN,CO,CO,H2,NAN,3.63E-11,0,0,303,376
HCO,HCO,NAN,H2CO,CO,NAN,NAN,3.00E-11,0,0,300,2500
HCO,NO,NAN,HNO,CO,NAN,NAN,1.20E-11,0,0,295,2500
HCO,HNO,NAN,H2CO,NO,NAN,NAN,1.00E-12,0,1000,300,2500
HCO,O2,NAN,CO2,OH,NAN,NAN,7.60E-13,0,0,298,298
HCO,O2H,NAN,O2,H2CO,NAN,NAN,5.00E-11,0,0,300,2500
NO,NO,NAN,O2,N2,NAN,NAN,2.51E-11,0,30653,1573,4700
NO,O2,NAN,NO2,O,NAN,NAN,2.80E-12,0,23400,780,41000
NO,S,NAN,NS,O,NAN,NAN,2.94E-11,0.5,17465,582,41000
NO,S,NAN,SO,N,NAN,NAN,1.75E-10,0,20200,2420,3870
NO,OCN,NAN,N2,CO2,NAN,NAN,4.55E-11,-1.33,242,290,2660
O2,OCN,NAN,CO2,NO,NAN,NAN,1.32E-12,0,0,298,298
O2,OCN,NAN,NO2,CO,NAN,NAN,8.10E-11,0,773,25,300
O2,SO,NAN,SO2,O,NAN,NAN,1.10E-14,1.89,1538,200,2980
S,HS,NAN,S2,H,NAN,NAN,4.50E-11,0,0,10,300
S,SO,NAN,S2,O,NAN,NAN,1.73E-11,0.5,11500,383,41000
S,SO2,NAN,SO,SO,NAN,NAN,9.76E-12,0,4545,1250,1600
HS,HS,NAN,H2S,S,NAN,NAN,1.30E-11,0,0,293,2500
H,HEH+,NAN,HE,H2+,NAN,NAN,9.10E-10,0,0,10,41000
H,CH+,NAN,C+,H2,NAN,NAN,7.50E-10,0,0,10,41000
H+,CH2,NAN,CH+,H2,NAN,NAN,1.40E-09,0,0,10,41000
H,CH2+,NAN,CH+,H2,NAN,NAN,1.00E-09,0,7080,236,300
H,CH3+,NAN,CH2+,H2,NAN,NAN,7.00E-10,0,10560,352,41000
H+,CH4,NAN,CH3+,H2,NAN,NAN,2.30E-09,0,0,10,41000
H,CH4+,NAN,CH3+,H2,NAN,NAN,1.00E-11,0,0,10,41000
H,CH5+,NAN,CH4+,H2,NAN,NAN,1.50E-10,0,0,10,41000
H+,C2H,NAN,C2+,H2,NAN,NAN,1.50E-09,0,0,10,41000
H+,C2H3,NAN,C2H2+,H2,NAN,NAN,2.00E-09,0,0,10,41000
H+,C2H4,NAN,C2H2+,H2,H,NAN,1.00E-09,0,0,10,41000
H+,HCO,NAN,CO+,H2,NAN,NAN,9.40E-10,0,0,10,41000
H+,HCO,NAN,CO,H2+,NAN,NAN,9.40E-10,0,0,10,41000
H+,SIH,NAN,SI+,H2,NAN,NAN,1.70E-09,0,0,10,41000
H,SIH+,NAN,SI+,H2,NAN,NAN,1.90E-09,0,0,10,41000
H+,H2CO,NAN,CO+,H2,H,NAN,1.06E-09,0,0,10,41000
H+,H2CO,NAN,HCO+,H2,NAN,NAN,3.57E-09,0,0,10,41000
H+,SIH2,NAN,SIH+,H2,NAN,NAN,1.50E-09,0,0,10,41000
H+,HNO,NAN,NO+,H2,NAN,NAN,4.00E-09,0,0,10,41000
H+,SIH3,NAN,SIH2+,H2,NAN,NAN,1.50E-09,0,0,10,41000
H+,CH3OH,NAN,H3CO+,H2,NAN,NAN,3.84E-09,0,0,10,41000
H+,CH3OH,NAN,CH3+,H2O,NAN,NAN,5.90E-10,0,0,10,41000
H+,CH3OH,NAN,HCO+,H2,H2,NAN,8.85E-10,0,0,10,41000
H+,SIH4,NAN,SIH3+,H2,NAN,NAN,1.50E-09,0,0,10,41000
H+,HS,NAN,S+,H2,NAN,NAN,1.60E-09,0,0,10,41000
H,HS+,NAN,S+,H2,NAN,NAN,1.10E-10,0,0,10,41000
H+,H2S,NAN,HS+,H2,NAN,NAN,9.90E-10,0,0,10,41000
H+,H2S,NAN,S+,H2,H,NAN,3.30E-10,0,0,10,41000
H,H2S+,NAN,HS+,H2,NAN,NAN,2.00E-10,0,0,10,41000
H,H3S+,NAN,H2S+,H2,NAN,NAN,6.00E-11,0,0,10,41000
H+,CH3CN,NAN,CH3+,HCN,NAN,NAN,3.00E-09,0,0,10,41000
H+,CO2,NAN,HCO+,O,NAN,NAN,3.50E-09,0,0,10,41000
H+,HCS,NAN,CS+,H2,NAN,NAN,4.00E-09,0,0,10,41000
H+,NO2,NAN,NO+,OH,NAN,NAN,1.90E-09,0,0,10,41000
H+,H2SIO,NAN,SIOH+,H2,NAN,NAN,1.50E-09,0,0,10,41000
H,C2N2+,NAN,HCN+,CN,NAN,NAN,6.20E-10,0,0,10,41000
H+,OCS,NAN,HS+,CO,NAN,NAN,2.10E-09,0,0,10,41000
H,SIS+,NAN,HS,SI+,NAN,NAN,1.90E-09,0,0,10,41000
H,SO2+,NAN,SO+,OH,NAN,NAN,4.20E-10,0,0,10,41000
H2+,H2,NAN,H3+,H,NAN,NAN,2.08E-09,0,0,10,41000
H2+,HE,NAN,HEH+,H,NAN,NAN,1.30E-10,0,0,10,41000
H2,HE+,NAN,HE,H+,H,NAN,3.70E-14,0,35,10,300
H2,HEH+,NAN,HE,H3+,NAN,NAN,1.50E-09,0,0,10,41000
H2+,C,NAN,CH+,H,NAN,NAN,2.40E-09,0,0,10,41000
H2,C+,NAN,CH+,H,NAN,NAN,1.00E-10,0,4640,154,3000
H2+,CH,NAN,CH2+,H,NAN,NAN,7.10E-10,0,0,10,41000
H2,CH+,NAN,CH2+,H,NAN,NAN,1.20E-09,0,0,10,41000
H2+,N,NAN,NH+,H,NAN,NAN,1.90E-09,0,0,10,41000
H2,N+,NAN,NH+,H,NAN,NAN,1.00E-09,0,85,10,300
H2+,CH2,NAN,CH3+,H,NAN,NAN,1.00E-09,0,0,10,41000
H2,CH2+,NAN,CH3+,H,NAN,NAN,1.60E-09,0,0,10,41000
H2,NH+,NAN,N,H3+,NAN,NAN,2.25E-10,0,0,10,41000
H2+,NH,NAN,NH2+,H,NAN,NAN,7.60E-10,0,0,10,41000
H2,NH+,NAN,NH2+,H,NAN,NAN,1.28E-09,0,0,10,41000
H2+,O,NAN,OH+,H,NAN,NAN,1.50E-09,0,0,10,41000
H2,O+,NAN,OH+,H,NAN,NAN,1.70E-09,0,0,10,41000
H2,NH2+,NAN,NH3+,H,NAN,NAN,2.70E-10,0,0,10,41000
H2+,CH4,NAN,CH5+,H,NAN,NAN,1.14E-10,0,0,10,41000
H2,CH4+,NAN,CH5+,H,NAN,NAN,3.40E-11,-1.35,23,15,300
H2+,CH4,NAN,CH3+,H2,H,NAN,2.30E-09,0,0,10,41000
H2+,OH,NAN,H2O+,H,NAN,NAN,7.60E-10,0,0,10,41000
H2,OH+,NAN,H2O+,H,NAN,NAN,1.01E-09,0,0,10,41000
H2,NH3+,NAN,NH4+,H,NAN,NAN,3.36E-14,0,-35.7,10,20
H2+,H2O,NAN,H3O+,H,NAN,NAN,3.40E-09,0,0,10,41000
H2,H2O+,NAN,H3O+,H,NAN,NAN,6.40E-10,0,0,10,41000
H2+,C2,NAN,C2H+,H,NAN,NAN,1.10E-09,0,0,10,41000
H2,C2+,NAN,C2H+,H,NAN,NAN,1.10E-09,0,0,10,41000
H2+,C2H,NAN,C2H2+,H,NAN,NAN,1.00E-09,0,0,10,41000
H2,C2H+,NAN,C2H2+,H,NAN,NAN,1.10E-09,0,0,10,41000
H2+,CN,NAN,HCN+,H,NAN,NAN,1.20E-09,0,0,10,41000
H2,CN+,NAN,HCN+,H,NAN,NAN,1.00E-09,0,0,10,41000
H2,HCN+,NAN,HCNH+,H,NAN,NAN,9.00E-10,0,0,10,41000
H2+,CO,NAN,HCO+,H,NAN,NAN,2.16E-09,0,0,10,41000
H2,CO+,NAN,HCO+,H,NAN,NAN,7.50E-10,0,0,10,41000
H2,CO+,NAN,HOC+,H,NAN,NAN,7.50E-10,0,0,10,41000
H2+,N2,NAN,N2H+,H,NAN,NAN,2.00E-09,0,0,10,41000
H2,N2+,NAN,N2H+,H,NAN,NAN,2.00E-09,0,0,10,41000
H2+,C2H4,NAN,C2H2+,H2,H2,NAN,8.82E-10,0,0,10,41000
H2+,HCO,NAN,CO,H3+,NAN,NAN,1.00E-09,0,0,10,41000
H2+,NO,NAN,HNO+,H,NAN,NAN,1.10E-09,0,0,10,41000
H2+,H2CO,NAN,HCO+,H2,H,NAN,1.40E-09,0,0,10,41000
H2+,O2,NAN,O2H+,H,NAN,NAN,1.90E-09,0,0,10,41000
H2,S+,NAN,HS+,H,NAN,NAN,1.10E-10,0,9860,328,41000
H2,SIH4+,NAN,SIH5+,H,NAN,NAN,1.00E-09,0,0,10,300
H2,O2H+,NAN,O2,H3+,NAN,NAN,6.40E-10,0,0,80,300
H2,HS+,NAN,H2S+,H,NAN,NAN,2.00E-10,0,6380,212,300
H2+,H2S,NAN,S+,H2,H2,NAN,7.70E-10,0,0,10,41000
H2+,H2S,NAN,HS+,H2,H,NAN,8.60E-10,0,0,10,41000
H2,H2S+,NAN,H3S+,H,NAN,NAN,6.00E-10,0,2900,96,300
H2,CL+,NAN,HCL+,H,NAN,NAN,1.00E-09,0,0,80,510
H2,HCL+,NAN,H2CL+,H,NAN,NAN,1.30E-09,0,0,80,510
H2+,CO2,NAN,HCO2+,H,NAN,NAN,2.35E-09,0,0,10,41000
H2,CS+,NAN,HCS+,H,NAN,NAN,4.50E-10,0,0,10,41000
H2,SIO+,NAN,SIOH+,H,NAN,NAN,3.20E-10,0,0,10,41000
H2,SO2+,NAN,HSO2+,H,NAN,NAN,5.00E-11,0,0,10,41000
H3+,C,NAN,CH+,H2,NAN,NAN,2.00E-09,0,0,10,41000
H3+,CH,NAN,CH2+,H2,NAN,NAN,1.20E-09,0,0,10,41000
H3+,CH2,NAN,CH3+,H2,NAN,NAN,1.70E-09,0,0,10,41000
H3+,NH,NAN,NH2+,H2,NAN,NAN,1.30E-09,0,0,10,41000
H3+,CH3,NAN,CH4+,H2,NAN,NAN,2.10E-09,0,0,10,41000
H3+,O,NAN,OH+,H2,NAN,NAN,8.40E-10,0,0,10,41000
H3+,O,NAN,H2O+,H,NAN,NAN,3.60E-10,0,0,10,41000
H3+,NH2,NAN,NH3+,H2,NAN,NAN,1.80E-09,0,0,10,41000
H3+,CH4,NAN,CH5+,H2,NAN,NAN,2.40E-09,0,0,10,41000
H3+,OH,NAN,H2O+,H2,NAN,NAN,1.30E-09,0,0,10,41000
H3+,NH3,NAN,NH4+,H2,NAN,NAN,4.39E-09,0,0,10,41000
H3+,H2O,NAN,H3O+,H2,NAN,NAN,5.90E-09,0,0,10,41000
H3+,C2,NAN,C2H+,H2,NAN,NAN,1.80E-09,0,0,10,41000
H3+,MG,NAN,MG+,H2,H,NAN,1.00E-09,0,0,10,41000
H3+,C2H,NAN,C2H2+,H2,NAN,NAN,1.70E-09,0,0,10,41000
H3+,CN,NAN,HCN+,H2,NAN,NAN,2.00E-09,0,0,10,41000
H3+,HCN,NAN,HCNH+,H2,NAN,NAN,8.10E-09,0,0,10,41000
H3+,HNC,NAN,HCNH+,H2,NAN,NAN,8.10E-09,0,0,10,41000
H3+,CO,NAN,HCO+,H2,NAN,NAN,1.70E-09,0,0,10,41000
H3+,CO,NAN,HOC+,H2,NAN,NAN,2.70E-11,0,0,10,41000
H3+,N2,NAN,N2H+,H2,NAN,NAN,1.80E-09,0,0,10,41000
H3+,SI,NAN,SIH+,H2,NAN,NAN,3.70E-09,0,0,10,41000
H3+,HCO,NAN,H2CO+,H2,NAN,NAN,1.70E-09,0,0,10,41000
H3+,SIH,NAN,SIH2+,H2,NAN,NAN,2.00E-09,0,0,10,41000
H3+,NO,NAN,HNO+,H2,NAN,NAN,1.10E-09,0,0,10,41000
H3+,H2CO,NAN,H3CO+,H2,NAN,NAN,6.30E-09,0,0,10,41000
H3+,SIH2,NAN,SIH3+,H2,NAN,NAN,2.00E-09,0,0,10,41000
H3+,HNO,NAN,H2NO+,H2,NAN,NAN,2.00E-09,0,0,10,41000
H3+,SIH3,NAN,SIH4+,H2,NAN,NAN,2.00E-09,0,0,10,41000
H3+,O2,NAN,O2H+,H2,NAN,NAN,9.30E-10,0,100,10,3000
H3+,CH3OH,NAN,CH3+,H2O,H2,NAN,3.71E-09,0,0,10,41000
H3+,CH3OH,NAN,CH3OH2+,H2,NAN,NAN,8.40E-10,0,0,10,41000
H3+,S,NAN,HS+,H2,NAN,NAN,2.60E-09,0,0,10,41000
H3+,SIH4,NAN,SIH5+,H2,NAN,NAN,2.00E-09,0,0,10,41000
H3+,HS,NAN,H2S+,H2,NAN,NAN,1.90E-09,0,0,10,41000
H3+,H2S,NAN,H3S+,H2,NAN,NAN,3.70E-09,0,0,10,41000
H3+,CL,NAN,HCL+,H2,NAN,NAN,1.00E-09,0,0,10,41000
H3+,HCL,NAN,H2CL+,H2,NAN,NAN,3.80E-09,0,0,200,520
H3+,C2N,NAN,C2NH+,H2,NAN,NAN,9.00E-09,0,0,10,41000
H3+,CO2,NAN,HCO2+,H2,NAN,NAN,2.00E-09,0,0,10,41000
H3+,CS,NAN,HCS+,H2,NAN,NAN,2.90E-09,0,0,10,41000
H3+,SIO,NAN,SIOH+,H2,NAN,NAN,2.00E-09,0,0,10,41000
H3+,HCS,NAN,H2CS+,H2,NAN,NAN,2.00E-09,0,0,10,41000
H3+,NO2,NAN,NO+,OH,H2,NAN,7.00E-10,0,0,10,41000
H3+,C2H5OH,NAN,CH3+,CH4,H2O,NAN,1.50E-09,0,0,10,41000
H3+,C2H5OH,NAN,H3CO+,CH4,H2,NAN,4.00E-10,0,0,10,41000
H3+,NS,NAN,HNS+,H2,NAN,NAN,2.80E-09,0,0,10,41000
H3+,H2CS,NAN,H3CS+,H2,NAN,NAN,2.80E-09,0,0,10,41000
H3+,SO,NAN,HSO+,H2,NAN,NAN,1.90E-09,0,0,10,41000
H3+,HCOOCH3,NAN,H5C2O2+,H2,NAN,NAN,3.00E-09,0,0,10,41000
H3+,OCS,NAN,HOCS+,H2,NAN,NAN,1.90E-09,0,0,10,41000
H3+,SIS,NAN,HSIS+,H2,NAN,NAN,8.70E-09,0,0,10,41000
H3+,SO2,NAN,HSO2+,H2,NAN,NAN,1.30E-09,0,0,10,41000
H3+,S2,NAN,HS2+,H2,NAN,NAN,2.00E-09,0,0,10,41000
H3+,HS2,NAN,H2S2+,H2,NAN,NAN,2.00E-09,0,0,10,41000
HE+,CH,NAN,C+,HE,H,NAN,1.10E-09,0,0,10,41000
HE+,CH2,NAN,C+,HE,H2,NAN,7.50E-10,0,0,10,41000
HE+,CH2,NAN,CH+,HE,H,NAN,7.50E-10,0,0,10,41000
HE+,NH,NAN,N+,HE,H,NAN,1.10E-09,0,0,10,41000
HE+,CH3,NAN,CH+,HE,H2,NAN,1.80E-09,0,0,10,41000
HE+,NH2,NAN,N+,HE,H2,NAN,8.00E-10,0,0,10,41000
HE+,NH2,NAN,NH+,HE,H,NAN,8.00E-10,0,0,10,41000
HE+,CH4,NAN,CH2+,HE,H2,NAN,9.50E-10,0,0,10,41000
HE+,CH4,NAN,CH3,HE,H+,NAN,4.80E-10,0,0,10,41000
HE+,CH4,NAN,CH3+,HE,H,NAN,8.50E-11,0,0,10,41000
HE+,OH,NAN,O+,HE,H,NAN,1.10E-09,0,0,10,41000
HE+,NH3,NAN,NH+,HE,H2,NAN,1.76E-10,0,0,10,41000
HE+,NH3,NAN,NH2+,HE,H,NAN,1.76E-09,0,0,10,41000
HE+,H2O,NAN,OH,HE,H+,NAN,2.04E-10,0,0,10,41000
HE+,H2O,NAN,OH+,HE,H,NAN,2.86E-10,0,0,10,41000
HE+,C2,NAN,C+,C,HE,NAN,1.60E-09,0,0,10,41000
HE+,C2H,NAN,CH+,C,HE,NAN,5.10E-10,0,0,10,41000
HE+,C2H,NAN,CH,C+,HE,NAN,5.10E-10,0,0,10,41000
HE+,C2H,NAN,C2+,HE,H,NAN,5.10E-10,0,0,10,41000
HE+,CN,NAN,N,C+,HE,NAN,8.80E-10,0,0,10,41000
HE+,CN,NAN,N+,C,HE,NAN,8.80E-10,0,0,10,41000
HE+,C2H2,NAN,CH+,CH,HE,NAN,7.70E-10,0,0,10,41000
HE+,C2H2,NAN,C2+,HE,H2,NAN,1.61E-09,0,0,10,41000
HE+,C2H2,NAN,C2H+,HE,H,NAN,8.75E-10,0,0,10,41000
HE+,HCN,NAN,N,CH+,HE,NAN,6.51E-10,0,0,10,41000
HE+,HCN,NAN,N+,CH,HE,NAN,2.17E-10,0,0,10,41000
HE+,HNC,NAN,NH+,C,HE,NAN,5.00E-10,0,0,10,41000
HE+,HCN,NAN,CN+,HE,H,NAN,1.46E-09,0,0,10,41000
HE+,HNC,NAN,CN+,HE,H,NAN,5.00E-10,0,0,10,41000
HE+,C2H3,NAN,C2H+,HE,H2,NAN,1.00E-09,0,0,10,41000
HE+,C2H3,NAN,C2H2+,HE,H,NAN,1.00E-09,0,0,10,41000
HE+,CO,NAN,O,C+,HE,NAN,1.60E-09,0,0,10,41000
HE+,N2,NAN,N+,N,HE,NAN,9.60E-10,0,0,10,41000
HE+,C2H4,NAN,CH2+,CH2,HE,NAN,4.80E-10,0,0,10,41000
HE+,C2H4,NAN,C2H2+,HE,H2,NAN,2.20E-09,0,0,10,41000
HE+,HCO,NAN,O,CH+,HE,NAN,4.90E-10,0,0,10,41000
HE+,HCO,NAN,CO,HEH+,NAN,NAN,3.00E-10,0,0,10,41000
HE+,HCO,NAN,CO+,HE,H,NAN,4.90E-10,0,0,10,41000
HE+,SIH,NAN,SI+,HE,H,NAN,1.80E-09,0,0,10,41000
HE+,NO,NAN,O+,N,HE,NAN,2.00E-10,0,0,10,41000
HE+,NO,NAN,O,N+,HE,NAN,1.40E-09,0,0,10,41000
HE+,H2CO,NAN,O,CH2+,HE,NAN,1.71E-09,0,0,10,41000
HE+,H2CO,NAN,CO+,HE,H2,NAN,1.88E-09,0,0,10,41000
HE+,H2CO,NAN,HCO+,HE,H,NAN,1.14E-09,0,0,10,41000
HE+,SIH2,NAN,SI+,HE,H2,NAN,1.00E-09,0,0,10,41000
HE+,SIH2,NAN,SIH+,HE,H,NAN,1.00E-09,0,0,10,41000
HE+,HNO,NAN,NO+,HE,H,NAN,1.00E-09,0,0,10,41000
HE+,HNO,NAN,NO,HE,H+,NAN,1.00E-09,0,0,10,41000
HE+,SIH3,NAN,SIH+,HE,H2,NAN,1.00E-09,0,0,10,41000
HE+,SIH3,NAN,SIH2+,HE,H,NAN,1.00E-09,0,0,10,41000
HE+,O2,NAN,O+,O,HE,NAN,1.10E-09,0,0,10,41000
HE+,CH3OH,NAN,OH+,CH3,HE,NAN,1.10E-09,0,0,10,41000
HE+,CH3OH,NAN,OH,CH3+,HE,NAN,1.10E-09,0,0,10,41000
HE+,HS,NAN,S+,HE,H,NAN,1.70E-09,0,0,10,41000
HE+,H2S,NAN,S+,HE,H2,NAN,3.61E-09,0,0,10,41000
HE+,H2S,NAN,HS+,HE,H,NAN,4.84E-10,0,0,10,41000
HE+,HCL,NAN,CL+,HE,H,NAN,3.30E-09,0,0,10,41000
HE+,C2N,NAN,CN,C+,HE,NAN,8.00E-09,0,0,10,41000
HE+,SIC,NAN,SI,C+,HE,NAN,2.00E-09,0,0,10,41000
HE+,SIC,NAN,SI+,C,HE,NAN,2.00E-09,0,0,10,41000
HE+,CH3CN,NAN,CN,CH3+,HE,NAN,1.20E-09,0,0,10,41000
HE+,CH3CN,NAN,CN+,CH3,HE,NAN,1.20E-09,0,0,10,41000
HE+,OCN,NAN,CN,O+,HE,NAN,3.00E-09,0,0,10,41000
HE+,OCN,NAN,CN+,O,HE,NAN,3.00E-09,0,0,10,41000
HE+,CH2CO,NAN,CO,CH2+,HE,NAN,1.00E-09,0,0,10,41000
HE+,CH2CO,NAN,CO+,CH2,HE,NAN,1.00E-09,0,0,10,41000
HE+,CO2,NAN,CO,O+,HE,NAN,1.00E-10,0,0,10,41000
HE+,CO2,NAN,CO+,O,HE,NAN,8.70E-10,0,0,10,41000
HE+,CO2,NAN,O2+,C,HE,NAN,1.10E-11,0,0,10,41000
HE+,CO2,NAN,O2,C+,HE,NAN,4.00E-11,0,0,10,41000
HE+,CS,NAN,S+,C,HE,NAN,1.30E-09,0,0,10,41000
HE+,CS,NAN,S,C+,HE,NAN,1.30E-09,0,0,10,41000
HE+,SIO,NAN,SI+,O,HE,NAN,8.60E-10,0,0,10,41000
HE+,SIO,NAN,SI,O+,HE,NAN,8.60E-10,0,0,10,41000
HE+,HCS,NAN,CS,HE,H+,NAN,1.00E-09,0,0,10,41000
HE+,HCS,NAN,CS+,HE,H,NAN,1.00E-09,0,0,10,41000
HE+,NS,NAN,S,N+,HE,NAN,1.20E-09,0,0,10,41000
HE+,NS,NAN,S+,N,HE,NAN,1.20E-09,0,0,10,41000
HE+,H2CS,NAN,S,CH2+,HE,NAN,8.10E-10,0,0,10,41000
HE+,H2CS,NAN,S+,CH2,HE,NAN,8.10E-10,0,0,10,41000
HE+,H2CS,NAN,CS+,HE,H2,NAN,8.10E-10,0,0,10,41000
HE+,H2SIO,NAN,SIOH+,HE,H,NAN,2.00E-09,0,0,10,41000
HE+,SO,NAN,S,O+,HE,NAN,8.30E-10,0,0,10,41000
HE+,SO,NAN,S+,O,HE,NAN,8.30E-10,0,0,10,41000
HE+,C4H,NAN,C2H+,C2,HE,NAN,1.00E-09,0,0,10,41000
HE+,C3N,NAN,CN,C2+,HE,NAN,8.00E-09,0,0,10,41000
HE+,HC3N,NAN,CN,C2H+,HE,NAN,2.20E-09,0,0,10,41000
HE+,HC3N,NAN,C2N+,CH,HE,NAN,2.84E-09,0,0,10,41000
HE+,SIC2,NAN,SI+,C2,HE,NAN,2.00E-09,0,0,10,41000
HE+,HCOOCH3,NAN,HCO2+,CH3,HE,NAN,3.00E-09,0,0,10,41000
HE+,OCS,NAN,S+,CO,HE,NAN,7.60E-10,0,0,10,41000
HE+,OCS,NAN,S,CO+,HE,NAN,7.60E-10,0,0,10,41000
HE+,OCS,NAN,CS+,O,HE,NAN,7.60E-10,0,0,10,41000
HE+,OCS,NAN,CS,O+,HE,NAN,7.60E-10,0,0,10,41000
HE+,SIS,NAN,S,SI+,HE,NAN,3.80E-09,0,0,10,41000
HE+,SIS,NAN,S+,SI,HE,NAN,3.80E-09,0,0,10,41000
HE+,SO2,NAN,S+,O2,HE,NAN,9.00E-10,0,0,10,41000
HE+,SO2,NAN,SO+,O,HE,NAN,2.97E-09,0,0,10,41000
HE+,SIC3,NAN,SIC2+,C,HE,NAN,2.00E-09,0,0,10,41000
HE+,S2,NAN,S+,S,HE,NAN,2.00E-09,0,0,10,41000
HE+,HS2,NAN,HS,S+,HE,NAN,1.00E-09,0,0,10,41000
HE+,HS2,NAN,S2+,HE,H,NAN,1.00E-09,0,0,10,41000
C+,CH,NAN,C2+,H,NAN,NAN,3.80E-10,0,0,10,41000
C,CH+,NAN,C2+,H,NAN,NAN,1.20E-09,0,0,10,41000
C+,CH2,NAN,C2H+,H,NAN,NAN,5.20E-10,0,0,10,41000
C,CH2+,NAN,C2H+,H,NAN,NAN,1.20E-09,0,0,10,41000
C,NH+,NAN,N,CH+,NAN,NAN,1.60E-09,0,0,10,41000
C+,NH,NAN,CN+,H,NAN,NAN,7.80E-10,0,0,10,41000
C+,CH3,NAN,C2H+,H2,NAN,NAN,1.00E-09,0,0,10,41000
C+,CH3,NAN,C2H2+,H,NAN,NAN,1.30E-09,0,0,10,41000
C,CH3+,NAN,C2H+,H2,NAN,NAN,1.20E-09,0,0,10,41000
C+,NH2,NAN,HCN+,H,NAN,NAN,1.10E-09,0,0,10,41000
C+,CH4,NAN,C2H2+,H2,NAN,NAN,4.00E-10,0,0,10,41000
C,OH+,NAN,O,CH+,NAN,NAN,1.20E-09,0,0,10,41000
C+,OH,NAN,CO+,H,NAN,NAN,7.70E-10,0,0,10,41000
C+,NH3,NAN,HCN+,H2,NAN,NAN,7.00E-11,0,0,10,41000
C,CH5+,NAN,CH4,CH+,NAN,NAN,1.20E-09,0,0,10,41000
C,H2O+,NAN,OH,CH+,NAN,NAN,1.10E-09,0,0,10,41000
C+,H2O,NAN,HCO+,H,NAN,NAN,9.00E-10,0,0,10,41000
C+,H2O,NAN,HOC+,H,NAN,NAN,1.80E-09,0,0,10,41000
C,H3O+,NAN,HCO+,H2,NAN,NAN,1.00E-11,0,0,10,41000
C+,C2H,NAN,C3+,H,NAN,NAN,1.00E-09,0,0,10,41000
C,C2H+,NAN,C3+,H,NAN,NAN,1.10E-09,0,0,10,41000
C,HCN+,NAN,CN,CH+,NAN,NAN,1.10E-09,0,0,10,41000
C+,HNC,NAN,C2N+,H,NAN,NAN,3.10E-09,0,0,10,41000
C+,HCO,NAN,CO,CH+,NAN,NAN,4.80E-10,0,0,10,41000
C,HCO+,NAN,CO,CH+,NAN,NAN,1.10E-09,0,0,10,41000
C,N2H+,NAN,N2,CH+,NAN,NAN,1.10E-09,0,0,10,41000
C+,SIH,NAN,SIC+,H,NAN,NAN,1.10E-09,0,0,10,41000
C,SIH+,NAN,SIC+,H,NAN,NAN,2.00E-10,0,0,10,41000
C+,H2CO,NAN,CO,CH2+,NAN,NAN,2.34E-09,0,0,10,41000
C+,H2CO,NAN,HCO+,CH,NAN,NAN,7.80E-10,0,0,10,41000
C+,SIH2,NAN,SIC+,H2,NAN,NAN,1.00E-09,0,0,10,41000
C,HNO+,NAN,NO,CH+,NAN,NAN,1.00E-09,0,0,10,41000
C+,O2,NAN,CO+,O,NAN,NAN,3.80E-10,0,0,10,41000
C+,O2,NAN,CO,O+,NAN,NAN,6.20E-10,0,0,10,41000
C,O2+,NAN,CO+,O,NAN,NAN,5.20E-11,0,0,10,41000
C+,CH3OH,NAN,HCO,CH3+,NAN,NAN,2.08E-09,0,0,10,41000
C+,CH3OH,NAN,H3CO+,CH,NAN,NAN,5.20E-10,0,0,10,41000
C,O2H+,NAN,O2,CH+,NAN,NAN,1.00E-09,0,0,10,41000
C+,HS,NAN,CS+,H,NAN,NAN,1.10E-09,0,0,10,41000
C,HS+,NAN,CS+,H,NAN,NAN,9.90E-10,0,0,10,41000
C+,H2S,NAN,HCS+,H,NAN,NAN,1.40E-09,0,0,10,41000
C,H2S+,NAN,HCS+,H,NAN,NAN,1.00E-09,0,0,10,41000
C+,CH3CCH,NAN,C2H2+,C2H2,NAN,NAN,1.90E-10,0,0,10,41000
C+,SIC,NAN,SI+,C2,NAN,NAN,2.50E-09,0,0,10,41000
C+,OCN,NAN,CO+,CN,NAN,NAN,3.80E-09,0,0,10,41000
C+,CO2,NAN,CO+,CO,NAN,NAN,1.10E-09,0,0,10,41000
C+,SIO,NAN,SI+,CO,NAN,NAN,5.40E-10,0,0,10,41000
C,SIO+,NAN,SI+,CO,NAN,NAN,1.00E-09,0,0,10,41000
C,HCO2+,NAN,CO2,CH+,NAN,NAN,1.00E-09,0,0,10,41000
C+,C2H5OH,NAN,H3CO+,C2H3,NAN,NAN,1.50E-09,0,0,10,41000
C+,NS,NAN,CS+,N,NAN,NAN,7.60E-10,0,0,10,41000
C+,H2CS,NAN,CS,CH2+,NAN,NAN,1.50E-09,0,0,10,41000
C+,SO,NAN,S+,CO,NAN,NAN,2.60E-10,0,0,10,41000
C+,SO,NAN,S,CO+,NAN,NAN,2.60E-10,0,0,10,41000
C+,SO,NAN,CS+,O,NAN,NAN,2.60E-10,0,0,10,41000
C+,HC3N,NAN,C3+,HCN,NAN,NAN,2.50E-10,0,0,10,41000
C+,HC3N,NAN,C2N+,C2H,NAN,NAN,1.00E-10,0,0,10,41000
C+,HC3N,NAN,C4N+,H,NAN,NAN,1.40E-09,0,0,10,41000
C+,OCS,NAN,CS+,CO,NAN,NAN,1.60E-09,0,0,10,41000
C+,SIS,NAN,SIC+,S,NAN,NAN,2.30E-09,0,0,10,41000
