!MOLECULE
SO  spectroscopy from CDMS
  231    22    21   1.77e-12   1.88e-12   2.06e-12   2.28e-12   2.65e-12   3.27e-12   3.85e-12   4.37e-12
  232    23     1   1.26e-13   1.88e-13   2.60e-13   3.37e-13   4.53e-13   6.31e-13   7.79e-13   8.97e-13
  233    23     2   6.49e-13   7.36e-13   8.05e-13   8.61e-13   9.25e-13   1.01e-12   1.07e-12   1.13e-12
  234    23     3   2.80e-12   3.35e-12   3.93e-12   4.49e-12   5.25e-12   6.27e-12   7.02e-12   7.57e-12
  235    23     4   8.82e-13   9.12e-13   9.87e-13   1.09e-12   1.28e-12   1.63e-12   2.00e-12   2.36e-12
  236    23     5   3.65e-13   5.04e-13   6.49e-13   7.92e-13   9.91e-13   1.28e-12   1.50e-12   1.68e-12
  237    23     6   4.35e-13   5.45e-13   6.59e-13   7.70e-13   9.27e-13   1.15e-12   1.34e-12   1.49e-12
  238    23     7   1.83e-11   2.02e-11   2.17e-11   2.29e-11   2.43e-11   2.59e-11   2.69e-11   2.76e-11
  239    23     8   7.96e-13   9.46e-13   1.08e-12   1.20e-12   1.34e-12   1.53e-12   1.67e-12   1.79e-12
  240    23     9   4.75e-13   5.81e-13   6.85e-13   7.87e-13   9.37e-13   1.19e-12   1.42e-12   1.64e-12
  241    23    10   4.81e-12   4.62e-12   4.58e-12   4.63e-12   4.80e-12   5.21e-12   5.68e-12   6.14e-12
  242    23    11   1.34e-12   1.63e-12   1.93e-12   2.19e-12   2.56e-12   3.06e-12   3.46e-12   3.78e-12
  243    23    12   4.40e-13   5.98e-13   7.85e-13   9.90e-13   1.31e-12   1.83e-12   2.31e-12   2.72e-12
  244    23    13   9.47e-13   1.14e-12   1.33e-12   1.52e-12   1.80e-12   2.21e-12   2.56e-12   2.86e-12
  245    23    14   4.26e-11   4.25e-11   4.25e-11   4.27e-11   4.30e-11   4.35e-11   4.40e-11   4.44e-11
  246    23    15   7.10e-13   8.18e-13   9.06e-13   9.79e-13   1.07e-12   1.22e-12   1.36e-12   1.51e-12
  247    23    16   3.50e-12   4.02e-12   4.47e-12   4.84e-12   5.30e-12   5.88e-12   6.30e-12   6.64e-12
  248    23    17   4.55e-11   4.57e-11   4.60e-11   4.63e-11   4.70e-11   4.82e-11   4.95e-11   5.07e-11
  249    23    18   3.17e-13   4.26e-13   5.72e-13   7.49e-13   1.06e-12   1.63e-12   2.22e-12   2.78e-12
  250    23    19   1.31e-12   1.46e-12   1.65e-12   1.86e-12   2.19e-12   2.73e-12   3.23e-12   3.67e-12
  251    23    20   6.70e-11   6.68e-11   6.71e-11   6.76e-11   6.87e-11   7.07e-11   7.28e-11   7.48e-11
  252    23    21   5.16e-13   5.86e-13   6.55e-13   7.21e-13   8.17e-13   9.73e-13   1.12e-12   1.27e-12
  253    23    22   4.98e-12   5.48e-12   5.91e-12   6.27e-12   6.71e-12   7.26e-12   7.68e-12   8.02e-12
  254    24     1   1.54e-12   1.80e-12   2.04e-12   2.24e-12   2.48e-12   2.77e-12   2.95e-12   3.07e-12
  255    24     2   3.84e-13   4.37e-13   4.90e-13   5.41e-13   6.15e-13   7.25e-13   8.25e-13   9.16e-13
  256    24     3   1.05e-12   1.30e-12   1.58e-12   1.88e-12   2.33e-12   3.00e-12   3.55e-12   3.98e-12
  257    24     4   7.13e-13   9.03e-13   1.12e-12   1.34e-12   1.66e-12   2.15e-12   2.56e-12   2.90e-12
  258    24     5   1.03e-12   1.24e-12   1.49e-12   1.74e-12   2.08e-12   2.57e-12   2.93e-12   3.19e-12
  259    24     6   1.03e-12   1.06e-12   1.09e-12   1.12e-12   1.17e-12   1.29e-12   1.42e-12   1.56e-12
  260    24     7   5.61e-13   6.82e-13   8.43e-13   1.03e-12   1.36e-12   1.92e-12   2.46e-12   2.95e-12
  261    24     8   4.41e-13   4.88e-13   5.44e-13   6.05e-13   7.00e-13   8.58e-13   1.01e-12   1.15e-12
  262    24     9   1.60e-11   1.76e-11   1.89e-11   1.98e-11   2.09e-11   2.18e-11   2.23e-11   2.25e-11
  263    24    10   6.82e-13   9.02e-13   1.17e-12   1.47e-12   1.95e-12   2.75e-12   3.47e-12   4.09e-12
  264    24    11   2.99e-12   3.47e-12   3.96e-12   4.44e-12   5.10e-12   6.02e-12   6.72e-12   7.25e-12
  265    24    12   4.84e-12   4.70e-12   4.65e-12   4.65e-12   4.70e-12   4.86e-12   5.07e-12   5.30e-12
  266    24    13   9.11e-13   9.99e-13   1.12e-12   1.26e-12   1.49e-12   1.86e-12   2.19e-12   2.48e-12
  267    24    14   4.31e-13   5.31e-13   6.48e-13   7.74e-13   9.75e-13   1.32e-12   1.66e-12   1.99e-12
  268    24    15   4.17e-11   4.16e-11   4.16e-11   4.16e-11   4.17e-11   4.16e-11   4.15e-11   4.15e-11
  269    24    16   4.31e-12   4.74e-12   5.21e-12   5.69e-12   6.38e-12   7.40e-12   8.22e-12   8.88e-12
  270    24    17   3.68e-13   5.14e-13   7.13e-13   9.56e-13   1.38e-12   2.18e-12   2.99e-12   3.75e-12
  271    24    18   4.44e-11   4.46e-11   4.49e-11   4.52e-11   4.56e-11   4.65e-11   4.75e-11   4.85e-11
  272    24    19   2.14e-12   2.27e-12   2.47e-12   2.71e-12   3.10e-12   3.77e-12   4.37e-12   4.89e-12
  273    24    20   4.68e-13   5.55e-13   6.49e-13   7.48e-13   8.97e-13   1.14e-12   1.38e-12   1.61e-12
  274    24    21   6.79e-11   6.77e-11   6.79e-11   6.83e-11   6.90e-11   7.04e-11   7.20e-11   7.35e-11
  275    24    22   4.23e-12   4.64e-12   5.09e-12   5.56e-12   6.25e-12   7.29e-12   8.16e-12   8.89e-12
  276    24    23   3.09e-13   3.84e-13   4.86e-13   6.16e-13   8.57e-13   1.36e-12   1.94e-12   2.55e-12
  277    25     1   7.22e-16   5.36e-16   4.22e-16   3.46e-16   2.69e-16   1.93e-16   1.47e-16   1.18e-16
  278    25     2   1.13e-12   1.24e-12   1.32e-12   1.36e-12   1.40e-12   1.42e-12   1.43e-12   1.44e-12
  279    25     3   2.55e-12   3.05e-12   3.51e-12   3.91e-12   4.40e-12   5.01e-12   5.43e-12   5.72e-12
  280    25     4   1.43e-12   1.62e-12   1.78e-12   1.93e-12   2.10e-12   2.34e-12   2.54e-12   2.72e-12
  281    25     5   2.02e-12   2.45e-12   2.89e-12   3.30e-12   3.86e-12   4.60e-12   5.15e-12   5.55e-12
  282    25     6   6.01e-14   8.23e-14   1.13e-13   1.48e-13   2.02e-13   2.86e-13   3.58e-13   4.20e-13
  283    25     7   5.96e-12   6.67e-12   7.24e-12   7.70e-12   8.22e-12   8.82e-12   9.22e-12   9.50e-12
  284    25     8   8.65e-13   9.62e-13   1.10e-12   1.25e-12   1.50e-12   1.92e-12   2.32e-12   2.69e-12
  285    25     9   3.09e-13   4.41e-13   6.20e-13   8.26e-13   1.15e-12   1.65e-12   2.07e-12   2.41e-12
  286    25    10   1.86e-12   2.06e-12   2.28e-12   2.49e-12   2.79e-12   3.24e-12   3.63e-12   3.98e-12
  287    25    11   1.50e-11   1.64e-11   1.76e-11   1.84e-11   1.95e-11   2.06e-11   2.13e-11   2.18e-11
  288    25    12   3.01e-13   3.76e-13   4.77e-13   5.93e-13   7.76e-13   1.07e-12   1.33e-12   1.55e-12
  289    25    13   4.15e-12   4.05e-12   4.09e-12   4.22e-12   4.50e-12   5.09e-12   5.71e-12   6.30e-12
  290    25    14   7.84e-12   8.42e-12   8.89e-12   9.26e-12   9.69e-12   1.02e-11   1.05e-11   1.08e-11
  291    25    15   1.53e-12   1.84e-12   2.20e-12   2.57e-12   3.11e-12   3.93e-12   4.61e-12   5.16e-12
  292    25    16   3.74e-11   3.69e-11   3.66e-11   3.64e-11   3.63e-11   3.62e-11   3.62e-11   3.63e-11
  293    25    17   3.63e-12   3.80e-12   4.01e-12   4.24e-12   4.59e-12   5.17e-12   5.71e-12   6.20e-12
  294    25    18   6.68e-13   7.70e-13   9.21e-13   1.10e-12   1.40e-12   1.89e-12   2.34e-12   2.73e-12
  295    25    19   4.28e-11   4.30e-11   4.33e-11   4.37e-11   4.43e-11   4.56e-11   4.70e-11   4.83e-11
  296    25    20   7.33e-12   7.86e-12   8.30e-12   8.67e-12   9.11e-12   9.66e-12   1.01e-11   1.04e-11
  297    25    21   2.92e-12   3.27e-12   3.64e-12   4.04e-12   4.61e-12   5.47e-12   6.19e-12   6.78e-12
  298    25    22   6.17e-11   6.11e-11   6.11e-11   6.12e-11   6.18e-11   6.32e-11   6.48e-11   6.64e-11
  299    25    23   2.99e-12   3.14e-12   3.32e-12   3.52e-12   3.85e-12   4.43e-12   5.00e-12   5.56e-12
  300    25    24   1.54e-12   1.66e-12   1.84e-12   2.05e-12   2.42e-12   3.05e-12   3.65e-12   4.20e-12
  301    26     1   1.27e-13   1.68e-13   2.12e-13   2.57e-13   3.20e-13   4.14e-13   4.91e-13   5.56e-13
  302    26     2   3.25e-13   4.69e-13   6.36e-13   8.14e-13   1.08e-12   1.47e-12   1.78e-12   2.03e-12
  303    26     3   1.06e-12   1.20e-12   1.33e-12   1.44e-12   1.59e-12   1.78e-12   1.94e-12   2.07e-12
  304    26     4   3.83e-12   4.58e-12   5.35e-12   6.08e-12   7.06e-12   8.37e-12   9.32e-12   1.00e-11
  305    26     5   3.34e-13   4.21e-13   5.05e-13   5.83e-13   6.85e-13   8.26e-13   9.38e-13   1.03e-12
  306    26     6   1.21e-13   1.64e-13   2.11e-13   2.62e-13   3.46e-13   4.95e-13   6.45e-13   7.87e-13
  307    26     7   1.17e-12   1.25e-12   1.39e-12   1.55e-12   1.83e-12   2.33e-12   2.82e-12   3.28e-12
  308    26     8   2.88e-13   3.97e-13   5.15e-13   6.37e-13   8.20e-13   1.11e-12   1.35e-12   1.57e-12
  309    26     9   3.91e-13   5.15e-13   6.51e-13   7.95e-13   1.02e-12   1.37e-12   1.70e-12   1.99e-12
  310    26    10   2.09e-11   2.28e-11   2.44e-11   2.57e-11   2.72e-11   2.89e-11   2.99e-11   3.06e-11
  311    26    11   7.46e-13   9.18e-13   1.08e-12   1.24e-12   1.46e-12   1.76e-12   2.02e-12   2.24e-12
  312    26    12   3.20e-13   3.80e-13   4.32e-13   4.77e-13   5.38e-13   6.39e-13   7.47e-13   8.61e-13
  313    26    13   1.07e-12   1.31e-12   1.53e-12   1.74e-12   2.03e-12   2.45e-12   2.79e-12   3.08e-12
  314    26    14   5.12e-12   5.03e-12   5.07e-12   5.19e-12   5.46e-12   6.02e-12   6.60e-12   7.16e-12
  315    26    15   2.65e-13   3.63e-13   4.87e-13   6.32e-13   8.81e-13   1.34e-12   1.81e-12   2.26e-12
  316    26    16   8.13e-13   9.95e-13   1.19e-12   1.39e-12   1.68e-12   2.15e-12   2.57e-12   2.94e-12
  317    26    17   4.43e-11   4.43e-11   4.45e-11   4.47e-11   4.51e-11   4.58e-11   4.63e-11   4.67e-11
  318    26    18   4.80e-13   5.51e-13   6.10e-13   6.59e-13   7.25e-13   8.24e-13   9.23e-13   1.02e-12
  319    26    19   2.84e-12   3.25e-12   3.60e-12   3.89e-12   4.26e-12   4.73e-12   5.10e-12   5.39e-12
  320    26    20   4.72e-11   4.74e-11   4.77e-11   4.81e-11   4.87e-11   5.00e-11   5.13e-11   5.26e-11
  321    26    21   1.90e-13   2.50e-13   3.29e-13   4.27e-13   6.06e-13   9.73e-13   1.39e-12   1.82e-12
  322    26    22   1.06e-12   1.20e-12   1.38e-12   1.57e-12   1.88e-12   2.41e-12   2.91e-12   3.37e-12
  323    26    23   6.81e-11   6.82e-11   6.86e-11   6.92e-11   7.03e-11   7.24e-11   7.45e-11   7.66e-11
  324    26    24   3.43e-13   3.88e-13   4.35e-13   4.84e-13   5.63e-13   7.04e-13   8.52e-13   1.00e-12
  325    26    25   4.02e-12   4.42e-12   4.76e-12   5.05e-12   5.42e-12   5.89e-12   6.27e-12   6.58e-12
  326    27     1   5.64e-13   6.18e-13   6.56e-13   6.82e-13   7.07e-13   7.31e-13   7.47e-13   7.61e-13
  327    27     2   4.18e-13   5.57e-13   7.18e-13   8.89e-13   1.14e-12   1.52e-12   1.83e-12   2.07e-12
  328    27     3   4.11e-13   5.41e-13   6.90e-13   8.45e-13   1.07e-12   1.42e-12   1.71e-12   1.95e-12
  329    27     4   5.52e-13   6.45e-13   7.58e-13   8.87e-13   1.10e-12   1.49e-12   1.86e-12   2.19e-12
  330    27     5   3.86e-13   4.38e-13   4.86e-13   5.30e-13   5.87e-13   6.65e-13   7.29e-13   7.85e-13
  331    27     6   2.92e-12   3.48e-12   4.00e-12   4.46e-12   5.06e-12   5.79e-12   6.27e-12   6.61e-12
  332    27     7   4.67e-13   6.48e-13   8.67e-13   1.11e-12   1.50e-12   2.13e-12   2.70e-12   3.21e-12
  333    27     8   9.90e-13   1.25e-12   1.54e-12   1.84e-12   2.26e-12   2.87e-12   3.33e-12   3.68e-12
  334    27     9   1.37e-12   1.46e-12   1.56e-12   1.65e-12   1.79e-12   2.02e-12   2.26e-12   2.50e-12
  335    27    10   3.04e-13   3.62e-13   4.37e-13   5.24e-13   6.69e-13   9.29e-13   1.19e-12   1.45e-12
  336    27    11   5.63e-13   6.72e-13   7.94e-13   9.22e-13   1.11e-12   1.40e-12   1.65e-12   1.86e-12
  337    27    12   1.89e-11   2.07e-11   2.21e-11   2.32e-11   2.44e-11   2.55e-11   2.62e-11   2.65e-11
  338    27    13   2.56e-12   2.97e-12   3.38e-12   3.78e-12   4.34e-12   5.14e-12   5.77e-12   6.26e-12
  339    27    14   3.72e-13   4.98e-13   6.67e-13   8.72e-13   1.23e-12   1.89e-12   2.57e-12   3.21e-12
  340    27    15   5.11e-12   5.04e-12   5.05e-12   5.12e-12   5.26e-12   5.58e-12   5.93e-12   6.28e-12
  341    27    16   8.57e-13   9.88e-13   1.16e-12   1.35e-12   1.66e-12   2.15e-12   2.58e-12   2.96e-12
  342    27    17   2.66e-13   3.34e-13   4.15e-13   5.02e-13   6.39e-13   8.68e-13   1.09e-12   1.30e-12
  343    27    18   4.35e-11   4.35e-11   4.36e-11   4.37e-11   4.39e-11   4.40e-11   4.42e-11   4.43e-11
  344    27    19   3.65e-12   4.02e-12   4.41e-12   4.81e-12   5.37e-12   6.19e-12   6.87e-12   7.42e-12
  345    27    20   2.08e-13   2.84e-13   3.90e-13   5.22e-13   7.65e-13   1.26e-12   1.81e-12   2.38e-12
  346    27    21   4.62e-11   4.65e-11   4.67e-11   4.70e-11   4.76e-11   4.86e-11   4.96e-11   5.07e-11
  347    27    22   1.83e-12   1.97e-12   2.18e-12   2.42e-12   2.82e-12   3.50e-12   4.13e-12   4.69e-12
  348    27    23   2.97e-13   3.53e-13   4.18e-13   4.89e-13   6.05e-13   8.13e-13   1.03e-12   1.24e-12
  349    27    24   6.86e-11   6.87e-11   6.90e-11   6.95e-11   7.04e-11   7.20e-11   7.38e-11   7.55e-11
  350    27    25   3.57e-12   3.92e-12   4.31e-12   4.71e-12   5.28e-12   6.13e-12   6.84e-12   7.43e-12
  351    27    26   1.95e-13   2.37e-13   2.93e-13   3.63e-13   4.94e-13   7.76e-13   1.12e-12   1.51e-12
  352    28     1   3.10e-16   2.42e-16   1.98e-16   1.66e-16   1.32e-16   9.74e-17   7.57e-17   6.10e-17
  353    28     2   6.03e-13   8.12e-13   1.02e-12   1.21e-12   1.48e-12   1.84e-12   2.12e-12   2.33e-12
  354    28     3   1.24e-12   1.42e-12   1.57e-12   1.68e-12   1.82e-12   1.98e-12   2.09e-12   2.19e-12
  355    28     4   1.94e-12   2.32e-12   2.67e-12   2.99e-12   3.41e-12   3.97e-12   4.39e-12   4.72e-12
  356    28     5   8.94e-13   1.04e-12   1.17e-12   1.28e-12   1.42e-12   1.62e-12   1.77e-12   1.90e-12
  357    28     6   3.91e-14   8.21e-14   1.46e-13   2.24e-13   3.51e-13   5.54e-13   7.27e-13   8.67e-13
  358    28     7   1.30e-12   1.52e-12   1.72e-12   1.91e-12   2.17e-12   2.55e-12   2.87e-12   3.15e-12
  359    28     8   2.90e-12   3.43e-12   3.96e-12   4.46e-12   5.14e-12   6.04e-12   6.72e-12   7.23e-12
  360    28     9   1.61e-13   2.23e-13   3.03e-13   3.93e-13   5.29e-13   7.36e-13   9.10e-13   1.05e-12
  361    28    10   4.60e-12   5.13e-12   5.55e-12   5.90e-12   6.30e-12   6.79e-12   7.15e-12   7.42e-12
  362    28    11   8.95e-13   9.91e-13   1.14e-12   1.32e-12   1.64e-12   2.22e-12   2.80e-12   3.34e-12
  363    28    12   3.76e-13   5.14e-13   6.89e-13   8.85e-13   1.19e-12   1.67e-12   2.08e-12   2.43e-12
  364    28    13   1.80e-11   1.96e-11   2.09e-11   2.19e-11   2.29e-11   2.41e-11   2.47e-11   2.51e-11
  365    28    14   1.52e-12   1.72e-12   1.94e-12   2.16e-12   2.48e-12   3.00e-12   3.48e-12   3.90e-12
  366    28    15   3.68e-13   4.77e-13   6.19e-13   7.79e-13   1.03e-12   1.44e-12   1.80e-12   2.10e-12
  367    28    16   4.37e-12   4.24e-12   4.23e-12   4.32e-12   4.55e-12   5.10e-12   5.74e-12   6.39e-12
  368    28    17   6.13e-12   6.57e-12   6.94e-12   7.23e-12   7.58e-12   8.01e-12   8.33e-12   8.60e-12
  369    28    18   1.46e-12   1.74e-12   2.05e-12   2.36e-12   2.81e-12   3.49e-12   4.05e-12   4.51e-12
  370    28    19   4.00e-11   3.97e-11   3.96e-11   3.95e-11   3.96e-11   3.96e-11   3.98e-11   3.99e-11
  371    28    20   2.91e-12   3.06e-12   3.25e-12   3.45e-12   3.78e-12   4.34e-12   4.88e-12   5.39e-12
  372    28    21   6.29e-13   7.42e-13   9.04e-13   1.10e-12   1.41e-12   1.95e-12   2.45e-12   2.89e-12
  373    28    22   4.49e-11   4.51e-11   4.53e-11   4.56e-11   4.61e-11   4.72e-11   4.84e-11   4.96e-11
  374    28    23   5.81e-12   6.22e-12   6.58e-12   6.87e-12   7.24e-12   7.72e-12   8.10e-12   8.43e-12
  375    28    24   2.57e-12   2.86e-12   3.19e-12   3.52e-12   4.00e-12   4.71e-12   5.30e-12   5.80e-12
  376    28    25   6.37e-11   6.34e-11   6.35e-11   6.38e-11   6.46e-11   6.61e-11   6.79e-11   6.96e-11
  377    28    26   2.42e-12   2.53e-12   2.68e-12   2.85e-12   3.13e-12   3.65e-12   4.18e-12   4.70e-12
  378    28    27   1.35e-12   1.46e-12   1.62e-12   1.82e-12   2.15e-12   2.73e-12   3.31e-12   3.85e-12
  379    29     1   6.66e-15   1.23e-14   2.20e-14   3.59e-14   6.29e-14   1.18e-13   1.76e-13   2.32e-13
  380    29     2   3.15e-13   4.16e-13   5.24e-13   6.30e-13   7.78e-13   9.88e-13   1.16e-12   1.29e-12
  381    29     3   5.86e-13   8.30e-13   1.11e-12   1.40e-12   1.82e-12   2.44e-12   2.94e-12   3.32e-12
  382    29     4   1.47e-12   1.67e-12   1.87e-12   2.04e-12   2.28e-12   2.60e-12   2.87e-12   3.09e-12
  383    29     5   1.75e-14   2.77e-14   4.43e-14   6.72e-14   1.11e-13   2.00e-13   2.95e-13   3.86e-13
  384    29     6   2.07e-13   2.81e-13   3.63e-13   4.49e-13   5.82e-13   8.02e-13   1.00e-12   1.19e-12
  385    29     7   4.67e-12   5.58e-12   6.48e-12   7.33e-12   8.46e-12   9.94e-12   1.10e-11   1.18e-11
  386    29     8   3.57e-13   4.67e-13   5.79e-13   6.89e-13   8.48e-13   1.09e-12   1.30e-12   1.48e-12
  387    29     9   9.60e-14   1.22e-13   1.46e-13   1.68e-13   2.02e-13   2.64e-13   3.35e-13   4.12e-13
  388    29    10   1.42e-12   1.57e-12   1.77e-12   1.99e-12   2.36e-12   3.00e-12   3.61e-12   4.17e-12
  389    29    11   2.38e-13   3.24e-13   4.16e-13   5.12e-13   6.58e-13   8.94e-13   1.11e-12   1.30e-12
  390    29    12   2.55e-13   3.34e-13   4.25e-13   5.30e-13   7.08e-13   1.04e-12   1.39e-12   1.73e-12
  391    29    13   6.46e-13   8.05e-13   9.65e-13   1.12e-12   1.36e-12   1.72e-12   2.05e-12   2.34e-12
  392    29    14   2.28e-11   2.49e-11   2.66e-11   2.79e-11   2.95e-11   3.12e-11   3.22e-11   3.29e-11
  393    29    15   2.25e-13   2.69e-13   3.07e-13   3.41e-13   3.89e-13   4.66e-13   5.43e-13   6.23e-13
  394    29    16   8.78e-13   1.07e-12   1.25e-12   1.42e-12   1.66e-12   2.00e-12   2.29e-12   2.55e-12
  395    29    17   5.30e-12   5.31e-12   5.44e-12   5.64e-12   6.00e-12   6.70e-12   7.39e-12   8.04e-12
  396    29    18   1.63e-13   2.17e-13   2.84e-13   3.64e-13   5.09e-13   8.06e-13   1.15e-12   1.50e-12
  397    29    19   6.88e-13   8.50e-13   1.02e-12   1.21e-12   1.48e-12   1.94e-12   2.37e-12   2.76e-12
  398    29    20   4.50e-11   4.53e-11   4.56e-11   4.60e-11   4.66e-11   4.73e-11   4.79e-11   4.85e-11
  399    29    21   3.27e-13   3.73e-13   4.12e-13   4.48e-13   5.04e-13   6.04e-13   7.13e-13   8.26e-13
  400    29    22   2.34e-12   2.66e-12   2.94e-12   3.18e-12   3.48e-12   3.89e-12   4.21e-12   4.48e-12
  401    29    23   4.82e-11   4.86e-11   4.90e-11   4.94e-11   5.01e-11   5.15e-11   5.28e-11   5.42e-11
  402    29    24   1.23e-13   1.58e-13   2.03e-13   2.59e-13   3.60e-13   5.71e-13   8.24e-13   1.10e-12
  403    29    25   8.65e-13   9.94e-13   1.15e-12   1.32e-12   1.60e-12   2.08e-12   2.55e-12   2.99e-12
  404    29    26   6.83e-11   6.87e-11   6.93e-11   7.00e-11   7.13e-11   7.36e-11   7.58e-11   7.79e-11
  405    29    27   2.33e-13   2.62e-13   2.91e-13   3.23e-13   3.79e-13   4.93e-13   6.30e-13   7.81e-13
  406    29    28   3.29e-12   3.61e-12   3.89e-12   4.13e-12   4.44e-12   4.86e-12   5.20e-12   5.49e-12
  407    30     1   3.04e-13   4.10e-13   5.19e-13   6.25e-13   7.73e-13   9.78e-13   1.13e-12   1.25e-12
  408    30     2   2.77e-13   3.62e-13   4.60e-13   5.60e-13   7.07e-13   9.21e-13   1.09e-12   1.24e-12
  409    30     3   2.35e-13   2.90e-13   3.57e-13   4.36e-13   5.69e-13   8.10e-13   1.05e-12   1.27e-12
  410    30     4   2.96e-13   4.30e-13   5.93e-13   7.76e-13   1.07e-12   1.55e-12   1.99e-12   2.38e-12
  411    30     5   2.47e-13   3.58e-13   4.88e-13   6.26e-13   8.29e-13   1.13e-12   1.36e-12   1.54e-12
  412    30     6   1.22e-12   1.37e-12   1.49e-12   1.58e-12   1.67e-12   1.78e-12   1.85e-12   1.90e-12
  413    30     7   3.43e-13   3.86e-13   4.34e-13   4.87e-13   5.74e-13   7.35e-13   9.05e-13   1.08e-12
  414    30     8   4.83e-13   5.84e-13   6.90e-13   7.92e-13   9.36e-13   1.14e-12   1.31e-12   1.44e-12
  415    30     9   3.90e-12   4.62e-12   5.32e-12   5.96e-12   6.79e-12   7.85e-12   8.58e-12   9.10e-12
  416    30    10   2.41e-13   3.46e-13   4.84e-13   6.52e-13   9.43e-13   1.49e-12   2.05e-12   2.58e-12
  417    30    11   8.55e-13   1.08e-12   1.34e-12   1.59e-12   1.97e-12   2.52e-12   2.97e-12   3.32e-12
  418    30    12   1.55e-12   1.69e-12   1.84e-12   1.99e-12   2.22e-12   2.60e-12   2.98e-12   3.33e-12
  419    30    13   5.77e-13   7.17e-13   8.78e-13   1.05e-12   1.30e-12   1.70e-12   2.05e-12   2.35e-12
  420    30    14   1.92e-13   2.36e-13   2.92e-13   3.56e-13   4.60e-13   6.39e-13   8.14e-13   9.81e-13
  421    30    15   2.14e-11   2.33e-11   2.47e-11   2.59e-11   2.72e-11   2.85e-11   2.92e-11   2.97e-11
  422    30    16   2.20e-12   2.54e-12   2.87e-12   3.20e-12   3.66e-12   4.31e-12   4.83e-12   5.25e-12
  423    30    17   2.16e-13   2.82e-13   3.71e-13   4.83e-13   6.89e-13   1.11e-12   1.58e-12   2.07e-12
  424    30    18   5.32e-12   5.31e-12   5.39e-12   5.52e-12   5.77e-12   6.24e-12   6.72e-12   7.19e-12
  425    30    19   7.66e-13   9.09e-13   1.09e-12   1.30e-12   1.62e-12   2.16e-12   2.65e-12   3.09e-12
  426    30    20   1.69e-13   2.15e-13   2.72e-13   3.37e-13   4.45e-13   6.40e-13   8.38e-13   1.03e-12
  427    30    21   4.47e-11   4.49e-11   4.51e-11   4.53e-11   4.56e-11   4.59e-11   4.62e-11   4.65e-11
  428    30    22   3.11e-12   3.43e-12   3.77e-12   4.10e-12   4.56e-12   5.24e-12   5.80e-12   6.26e-12
  429    30    23   1.30e-13   1.75e-13   2.34e-13   3.08e-13   4.44e-13   7.26e-13   1.06e-12   1.42e-12
  430    30    24   4.78e-11   4.81e-11   4.84e-11   4.87e-11   4.92e-11   5.03e-11   5.15e-11   5.26e-11
  431    30    25   1.57e-12   1.71e-12   1.90e-12   2.12e-12   2.49e-12   3.13e-12   3.73e-12   4.28e-12
  432    30    26   1.96e-13   2.31e-13   2.72e-13   3.19e-13   4.00e-13   5.62e-13   7.49e-13   9.49e-13
  433    30    27   6.92e-11   6.94e-11   6.99e-11   7.05e-11   7.15e-11   7.33e-11   7.52e-11   7.70e-11
  434    30    28   3.06e-12   3.36e-12   3.69e-12   4.03e-12   4.51e-12   5.22e-12   5.81e-12   6.32e-12
  435    30    29   1.30e-13   1.56e-13   1.90e-13   2.33e-13   3.11e-13   4.77e-13   6.82e-13   9.16e-13
  436    31     1   1.74e-16   1.30e-16   1.04e-16   8.53e-17   6.69e-17   4.82e-17   3.70e-17   2.96e-17
  437    31     2   5.67e-13   7.00e-13   8.21e-13   9.29e-13   1.07e-12   1.24e-12   1.38e-12   1.48e-12
  438    31     3   4.65e-13   6.17e-13   7.75e-13   9.31e-13   1.16e-12   1.50e-12   1.78e-12   2.01e-12
  439    31     4   1.12e-12   1.31e-12   1.49e-12   1.64e-12   1.84e-12   2.13e-12   2.37e-12   2.57e-12
  440    31     5   3.69e-13   5.20e-13   6.89e-13   8.66e-13   1.13e-12   1.53e-12   1.86e-12   2.13e-12
  441    31     6   3.60e-14   6.68e-14   1.10e-13   1.59e-13   2.35e-13   3.54e-13   4.54e-13   5.36e-13
  442    31     7   1.51e-12   1.80e-12   2.07e-12   2.31e-12   2.64e-12   3.09e-12   3.45e-12   3.74e-12
  443    31     8   1.21e-12   1.39e-12   1.56e-12   1.72e-12   1.95e-12   2.29e-12   2.58e-12   2.84e-12
  444    31     9   6.44e-14   1.15e-13   1.86e-13   2.71e-13   4.12e-13   6.47e-13   8.59e-13   1.04e-12
  445    31    10   1.09e-12   1.29e-12   1.49e-12   1.68e-12   1.96e-12   2.40e-12   2.80e-12   3.15e-12
  446    31    11   3.86e-12   4.55e-12   5.23e-12   5.85e-12   6.66e-12   7.70e-12   8.43e-12   8.97e-12
  447    31    12   2.36e-13   3.29e-13   4.46e-13   5.75e-13   7.74e-13   1.08e-12   1.35e-12   1.57e-12
  448    31    13   9.89e-13   1.06e-12   1.19e-12   1.35e-12   1.65e-12   2.24e-12   2.86e-12   3.48e-12
  449    31    14   3.65e-12   4.05e-12   4.38e-12   4.64e-12   4.96e-12   5.37e-12   5.68e-12   5.94e-12
  450    31    15   3.95e-13   5.25e-13   6.82e-13   8.52e-13   1.11e-12   1.52e-12   1.87e-12   2.18e-12
  451    31    16   2.06e-11   2.23e-11   2.37e-11   2.48e-11   2.59e-11   2.72e-11   2.78e-11   2.82e-11
