 103   14   12 3.55e-12 3.48e-12 3.49e-12 3.56e-12 3.78e-12 4.33e-12 5.04e-12 5.73e-12 7.05e-12 8.26e-12 9.37e-12 1.04e-11 1.13e-11 
 104   14   11 6.27e-11 6.54e-11 6.65e-11 6.79e-11 7.09e-11 7.67e-11 8.23e-11 8.66e-11 9.22e-11 9.62e-11 9.94e-11 1.02e-10 1.04e-10 
 105   14   13 2.17e-14 2.72e-14 3.09e-14 3.48e-14 4.32e-14 6.29e-14 9.51e-14 1.36e-13 2.46e-13 3.96e-13 5.87e-13 8.16e-13 1.08e-12 
 106   16    2 8.44e-14 8.74e-14 9.21e-14 9.91e-14 1.18e-13 1.76e-13 2.80e-13 4.21e-13 7.90e-13 1.24e-12 1.72e-12 2.20e-12 2.67e-12 
 107   16    3 6.01e-15 6.29e-15 6.73e-15 7.38e-15 9.19e-15 1.50e-14 2.68e-14 4.49e-14 1.02e-13 1.86e-13 2.90e-13 4.05e-13 5.26e-13 
 108   16    1 3.94e-15 4.15e-15 4.45e-15 4.88e-15 6.09e-15 9.87e-15 1.76e-14 2.95e-14 6.68e-14 1.21e-13 1.88e-13 2.64e-13 3.42e-13 
 109   16    5 6.14e-13 6.32e-13 6.61e-13 7.04e-13 8.19e-13 1.14e-12 1.65e-12 2.25e-12 3.60e-12 5.00e-12 6.32e-12 7.52e-12 8.59e-12 
 110   16    6 2.67e-14 2.75e-14 2.90e-14 3.15e-14 3.82e-14 5.90e-14 9.84e-14 1.54e-13 3.13e-13 5.26e-13 7.77e-13 1.05e-12 1.32e-12 
 111   16    4 4.14e-15 4.38e-15 4.74e-15 5.25e-15 6.67e-15 1.13e-14 2.13e-14 3.75e-14 9.41e-14 1.87e-13 3.15e-13 4.70e-13 6.46e-13 
 112   16    8 3.16e-12 3.26e-12 3.38e-12 3.56e-12 4.03e-12 5.21e-12 6.90e-12 8.63e-12 1.20e-11 1.48e-11 1.73e-11 1.95e-11 2.13e-11 
 113   16    9 9.22e-14 9.28e-14 9.68e-14 1.04e-13 1.23e-13 1.79e-13 2.76e-13 3.99e-13 7.08e-13 1.08e-12 1.47e-12 1.88e-12 2.30e-12 
 114   16    7 5.61e-15 5.72e-15 6.09e-15 6.68e-15 8.33e-15 1.35e-14 2.41e-14 4.03e-14 9.48e-14 1.84e-13 3.09e-13 4.67e-13 6.54e-13 
 115   16   10 1.28e-11 1.32e-11 1.36e-11 1.42e-11 1.58e-11 1.92e-11 2.36e-11 2.75e-11 3.38e-11 3.85e-11 4.21e-11 4.49e-11 4.74e-11 
 116   16   12 2.79e-13 2.75e-13 2.82e-13 2.97e-13 3.44e-13 4.66e-13 6.56e-13 8.75e-13 1.36e-12 1.88e-12 2.41e-12 2.93e-12 3.44e-12 
 117   16   11 9.43e-15 9.04e-15 9.40e-15 1.01e-14 1.23e-14 1.88e-14 3.09e-14 4.80e-14 9.94e-14 1.77e-13 2.82e-13 4.15e-13 5.73e-13 
 118   16   13 6.72e-11 6.87e-11 6.95e-11 7.08e-11 7.42e-11 8.11e-11 8.80e-11 9.30e-11 1.00e-10 1.05e-10 1.09e-10 1.12e-10 1.15e-10 
 119   16   15 7.56e-13 6.69e-13 6.53e-13 6.69e-13 7.45e-13 9.55e-13 1.26e-12 1.57e-12 2.21e-12 2.84e-12 3.44e-12 4.03e-12 4.58e-12 
 120   16   14 1.79e-14 1.48e-14 1.44e-14 1.50e-14 1.75e-14 2.49e-14 3.81e-14 5.52e-14 1.03e-13 1.68e-13 2.52e-13 3.56e-13 4.78e-13 
 121   18    2 3.90e-14 4.05e-14 4.27e-14 4.60e-14 5.54e-14 8.31e-14 1.35e-13 2.06e-13 4.01e-13 6.50e-13 9.28e-13 1.22e-12 1.50e-12 
 122   18    3 4.92e-14 5.11e-14 5.40e-14 5.83e-14 7.00e-14 1.05e-13 1.69e-13 2.57e-13 4.95e-13 7.94e-13 1.13e-12 1.47e-12 1.80e-12 
 123   18    1 2.23e-17 1.68e-17 1.43e-17 1.31e-17 1.24e-17 1.24e-17 1.29e-17 1.39e-17 1.69e-17 2.14e-17 2.69e-17 3.34e-17 4.03e-17 
 124   18    5 1.31e-13 1.35e-13 1.42e-13 1.51e-13 1.79e-13 2.53e-13 3.81e-13 5.39e-13 9.30e-13 1.39e-12 1.86e-12 2.34e-12 2.79e-12 
 125   18    6 4.77e-13 4.91e-13 5.14e-13 5.46e-13 6.35e-13 8.77e-13 1.26e-12 1.72e-12 2.73e-12 3.77e-12 4.76e-12 5.66e-12 6.49e-12 
 126   18    4 3.02e-14 3.15e-14 3.33e-14 3.60e-14 4.37e-14 6.65e-14 1.09e-13 1.69e-13 3.33e-13 5.43e-13 7.78e-13 1.02e-12 1.26e-12 
 127   18    8 3.63e-13 3.75e-13 3.92e-13 4.15e-13 4.78e-13 6.42e-13 8.89e-13 1.17e-12 1.79e-12 2.43e-12 3.06e-12 3.67e-12 4.26e-12 
 128   18    9 2.78e-12 2.86e-12 2.95e-12 3.12e-12 3.52e-12 4.54e-12 5.96e-12 7.42e-12 1.02e-11 1.25e-11 1.44e-11 1.61e-11 1.75e-11 
 129   18    7 1.04e-13 1.07e-13 1.13e-13 1.22e-13 1.46e-13 2.10e-13 3.22e-13 4.62e-13 8.10e-13 1.21e-12 1.65e-12 2.08e-12 2.49e-12 
 130   18   10 8.22e-13 8.49e-13 8.82e-13 9.30e-13 1.05e-12 1.34e-12 1.75e-12 2.14e-12 2.94e-12 3.71e-12 4.43e-12 5.11e-12 5.76e-12 
 131   18   12 1.19e-11 1.22e-11 1.26e-11 1.32e-11 1.46e-11 1.79e-11 2.17e-11 2.52e-11 3.06e-11 3.46e-11 3.75e-11 3.99e-11 4.18e-11 
 132   18   11 2.98e-13 3.09e-13 3.23e-13 3.45e-13 4.00e-13 5.44e-13 7.64e-13 1.02e-12 1.57e-12 2.16e-12 2.75e-12 3.31e-12 3.86e-12 
 133   18   13 1.76e-12 1.79e-12 1.84e-12 1.91e-12 2.08e-12 2.45e-12 2.90e-12 3.34e-12 4.16e-12 4.93e-12 5.66e-12 6.34e-12 7.00e-12 
 134   18   15 6.53e-11 6.67e-11 6.75e-11 6.87e-11 7.19e-11 7.85e-11 8.48e-11 8.95e-11 9.58e-11 9.99e-11 1.03e-10 1.06e-10 1.08e-10 
 135   18   14 6.39e-13 6.61e-13 6.93e-13 7.35e-13 8.45e-13 1.10e-12 1.46e-12 1.83e-12 2.56e-12 3.27e-12 3.94e-12 4.59e-12 5.21e-12 
 136   18   16 8.91e-13 1.02e-12 1.12e-12 1.22e-12 1.43e-12 1.79e-12 2.20e-12 2.60e-12 3.34e-12 4.04e-12 4.71e-12 5.36e-12 5.98e-12 
 137   18   17 9.62e-13 1.07e-12 1.17e-12 1.28e-12 1.48e-12 1.87e-12 2.31e-12 2.72e-12 3.49e-12 4.23e-12 4.93e-12 5.59e-12 6.24e-12 
 138   17    2 2.67e-14 2.76e-14 2.93e-14 3.17e-14 3.86e-14 5.99e-14 1.01e-13 1.61e-13 3.38e-13 5.80e-13 8.69e-13 1.18e-12 1.50e-12 
 139   17    3 4.14e-14 4.26e-14 4.48e-14 4.81e-14 5.73e-14 8.47e-14 1.34e-13 2.01e-13 3.72e-13 5.80e-13 7.97e-13 1.01e-12 1.22e-12 
 140   17    1 2.86e-14 2.95e-14 3.12e-14 3.35e-14 4.00e-14 5.91e-14 9.37e-14 1.40e-13 2.60e-13 4.03e-13 5.54e-13 7.02e-13 8.44e-13 
 141   17    5 3.05e-14 3.12e-14 3.28e-14 3.53e-14 4.25e-14 6.35e-14 1.03e-13 1.59e-13 3.26e-13 5.61e-13 8.56e-13 1.19e-12 1.55e-12 
 142   17    6 1.57e-13 1.59e-13 1.66e-13 1.77e-13 2.08e-13 2.93e-13 4.37e-13 6.16e-13 1.04e-12 1.53e-12 2.01e-12 2.49e-12 2.93e-12 
 143   17    4 4.63e-13 4.77e-13 4.98e-13 5.29e-13 6.16e-13 8.51e-13 1.23e-12 1.66e-12 2.64e-12 3.63e-12 4.55e-12 5.36e-12 6.07e-12 
 144   17    8 4.00e-14 4.05e-14 4.22e-14 4.49e-14 5.28e-14 7.46e-14 1.13e-13 1.62e-13 3.00e-13 4.89e-13 7.27e-13 1.01e-12 1.32e-12 
 145   17    9 4.47e-13 4.52e-13 4.67e-13 4.93e-13 5.63e-13 7.50e-13 1.04e-12 1.36e-12 2.06e-12 2.78e-12 3.46e-12 4.12e-12 4.74e-12 
 146   17    7 2.79e-12 2.87e-12 2.98e-12 3.13e-12 3.55e-12 4.59e-12 6.05e-12 7.56e-12 1.04e-11 1.29e-11 1.50e-11 1.66e-11 1.81e-11 
 147   17   10 4.92e-14 4.87e-14 5.00e-14 5.29e-14 6.09e-14 8.25e-14 1.17e-13 1.59e-13 2.68e-13 4.08e-13 5.83e-13 7.92e-13 1.03e-12 
 148   17   12 1.04e-12 1.04e-12 1.07e-12 1.11e-12 1.25e-12 1.57e-12 2.02e-12 2.49e-12 3.41e-12 4.27e-12 5.07e-12 5.84e-12 6.54e-12 
 149   17   11 1.20e-11 1.24e-11 1.28e-11 1.34e-11 1.48e-11 1.81e-11 2.21e-11 2.57e-11 3.16e-11 3.59e-11 3.92e-11 4.18e-11 4.38e-11 
 150   17   13 5.58e-14 4.88e-14 4.76e-14 4.87e-14 5.40e-14 7.00e-14 9.55e-14 1.26e-13 2.03e-13 3.01e-13 4.22e-13 5.65e-13 7.28e-13 
 151   17   15 2.46e-12 2.34e-12 2.31e-12 2.35e-12 2.50e-12 2.89e-12 3.39e-12 3.89e-12 4.82e-12 5.69e-12 6.50e-12 7.27e-12 7.99e-12 
 152   17   14 6.57e-11 6.71e-11 6.79e-11 6.91e-11 7.24e-11 7.92e-11 8.58e-11 9.07e-11 9.74e-11 1.02e-10 1.06e-10 1.09e-10 1.11e-10 
 153   17   16 1.30e-14 1.43e-14 1.54e-14 1.69e-14 2.06e-14 2.94e-14 4.34e-14 6.10e-14 1.07e-13 1.69e-13 2.45e-13 3.38e-13 4.45e-13 
 154   19    2 1.68e-14 1.77e-14 1.88e-14 2.06e-14 2.53e-14 4.01e-14 6.97e-14 1.14e-13 2.49e-13 4.41e-13 6.79e-13 9.41e-13 1.22e-12 
 155   19    3 1.12e-15 1.19e-15 1.29e-15 1.43e-15 1.83e-15 3.17e-15 6.17e-15 1.12e-14 2.97e-14 6.14e-14 1.07e-13 1.62e-13 2.27e-13 
 156   19    1 7.35e-16 7.92e-16 8.59e-16 9.52e-16 1.22e-15 2.10e-15 4.08e-15 7.41e-15 1.95e-14 4.03e-14 6.97e-14 1.06e-13 1.48e-13 
 157   19    5 1.34e-13 1.39e-13 1.47e-13 1.58e-13 1.90e-13 2.82e-13 4.45e-13 6.64e-13 1.23e-12 1.92e-12 2.67e-12 3.42e-12 4.14e-12 
 158   19    6 5.42e-15 5.66e-15 6.06e-15 6.64e-15 8.29e-15 1.36e-14 2.46e-14 4.18e-14 9.81e-14 1.86e-13 3.02e-13 4.40e-13 5.94e-13 
 159   19    4 7.97e-16 8.62e-16 9.43e-16 1.05e-15 1.37e-15 2.45e-15 4.96e-15 9.41e-15 2.71e-14 6.07e-14 1.13e-13 1.84e-13 2.72e-13 
 160   19    8 7.33e-13 7.63e-13 8.01e-13 8.55e-13 1.00e-12 1.40e-12 2.05e-12 2.79e-12 4.47e-12 6.20e-12 7.83e-12 9.33e-12 1.07e-11 
 161   19    9 2.09e-14 2.13e-14 2.25e-14 2.45e-14 2.98e-14 4.62e-14 7.71e-14 1.21e-13 2.46e-13 4.18e-13 6.24e-13 8.55e-13 1.10e-12 
 162   19    7 1.22e-15 1.28e-15 1.39e-15 1.53e-15 1.95e-15 3.31e-15 6.31e-15 1.13e-14 2.97e-14 6.36e-14 1.16e-13 1.88e-13 2.80e-13 
 163   19   10 3.22e-12 3.37e-12 3.52e-12 3.72e-12 4.26e-12 5.62e-12 7.55e-12 9.54e-12 1.33e-11 1.66e-11 1.95e-11 2.19e-11 2.39e-11 
 164   19   12 6.91e-14 6.91e-14 7.22e-14 7.74e-14 9.25e-14 1.36e-13 2.10e-13 3.04e-13 5.39e-13 8.20e-13 1.13e-12 1.46e-12 1.79e-12 
 165   19   11 2.34e-15 2.35e-15 2.49e-15 2.72e-15 3.39e-15 5.47e-15 9.59e-15 1.58e-14 3.61e-14 6.94e-14 1.18e-13 1.83e-13 2.63e-13 
 166   19   13 1.27e-11 1.32e-11 1.37e-11 1.44e-11 1.61e-11 1.99e-11 2.47e-11 2.90e-11 3.59e-11 4.10e-11 4.49e-11 4.81e-11 5.09e-11 
 167   19   15 2.02e-13 1.97e-13 2.02e-13 2.14e-13 2.49e-13 3.45e-13 4.91e-13 6.58e-13 1.03e-12 1.43e-12 1.83e-12 2.23e-12 2.61e-12 
 168   19   14 4.45e-15 4.25e-15 4.41e-15 4.77e-15 5.81e-15 8.92e-15 1.46e-14 2.24e-14 4.49e-14 7.79e-14 1.22e-13 1.77e-13 2.45e-13 
 169   19   16 6.23e-11 6.46e-11 6.58e-11 6.75e-11 7.15e-11 7.96e-11 8.75e-11 9.36e-11 1.02e-10 1.07e-10 1.12e-10 1.15e-10 1.18e-10 
 170   19   18 5.37e-13 4.69e-13 4.62e-13 4.78e-13 5.40e-13 7.08e-13 9.44e-13 1.19e-12 1.68e-12 2.14e-12 2.61e-12 3.05e-12 3.48e-12 
 171   19   17 8.74e-15 7.37e-15 7.23e-15 7.55e-15 8.82e-15 1.27e-14 1.94e-14 2.80e-14 5.11e-14 8.20e-14 1.21e-13 1.68e-13 2.23e-13 
 172   21    2 7.88e-15 8.26e-15 8.81e-15 9.61e-15 1.19e-14 1.90e-14 3.35e-14 5.55e-14 1.25e-13 2.30e-13 3.63e-13 5.15e-13 6.78e-13 
 173   21    3 9.79e-15 1.03e-14 1.09e-14 1.19e-14 1.47e-14 2.35e-14 4.14e-14 6.83e-14 1.53e-13 2.78e-13 4.36e-13 6.14e-13 8.05e-13 
 174   21    1 3.22e-18 2.57e-18 2.27e-18 2.12e-18 2.06e-18 2.24e-18 2.63e-18 3.16e-18 4.71e-18 6.97e-18 9.91e-18 1.35e-17 1.75e-17 
 175   21    5 2.97e-14 3.09e-14 3.26e-14 3.52e-14 4.25e-14 6.42e-14 1.05e-13 1.61e-13 3.20e-13 5.31e-13 7.79e-13 1.05e-12 1.33e-12 
 176   21    6 1.04e-13 1.08e-13 1.14e-13 1.22e-13 1.46e-13 2.16e-13 3.39e-13 5.03e-13 9.26e-13 1.44e-12 1.99e-12 2.54e-12 3.08e-12 
 177   21    4 6.12e-15 6.43e-15 6.89e-15 7.53e-15 9.37e-15 1.53e-14 2.72e-14 4.55e-14 1.04e-13 1.91e-13 3.04e-13 4.33e-13 5.72e-13 
 178   21    8 9.32e-14 9.68e-14 1.02e-13 1.09e-13 1.29e-13 1.86e-13 2.80e-13 3.99e-13 6.93e-13 1.04e-12 1.42e-12 1.80e-12 2.19e-12 
 179   21    9 6.40e-13 6.64e-13 6.95e-13 7.41e-13 8.66e-13 1.21e-12 1.75e-12 2.38e-12 3.77e-12 5.15e-12 6.45e-12 7.63e-12 8.67e-12 
 180   21    7 2.35e-14 2.46e-14 2.61e-14 2.84e-14 3.46e-14 5.33e-14 8.86e-14 1.37e-13 2.78e-13 4.66e-13 6.90e-13 9.35e-13 1.19e-12 
 181   21   10 2.49e-13 2.57e-13 2.69e-13 2.87e-13 3.34e-13 4.55e-13 6.42e-13 8.52e-13 1.31e-12 1.80e-12 2.28e-12 2.75e-12 3.22e-12 
 182   21   12 3.00e-12 3.11e-12 3.23e-12 3.42e-12 3.92e-12 5.14e-12 6.87e-12 8.64e-12 1.20e-11 1.48e-11 1.72e-11 1.91e-11 2.08e-11 
 183   21   11 7.52e-14 7.82e-14 8.27e-14 8.92e-14 1.07e-13 1.57e-13 2.41e-13 3.48e-13 6.13e-13 9.29e-13 1.27e-12 1.62e-12 1.98e-12 
 184   21   13 5.69e-13 5.88e-13 6.14e-13 6.49e-13 7.39e-13 9.58e-13 1.26e-12 1.57e-12 2.17e-12 2.75e-12 3.28e-12 3.81e-12 4.30e-12 
 185   21   15 1.22e-11 1.26e-11 1.31e-11 1.37e-11 1.53e-11 1.90e-11 2.34e-11 2.72e-11 3.35e-11 3.81e-11 4.15e-11 4.43e-11 4.65e-11 
 186   21   14 2.09e-13 2.16e-13 2.28e-13 2.43e-13 2.86e-13 3.94e-13 5.61e-13 7.50e-13 1.17e-12 1.61e-12 2.06e-12 2.50e-12 2.94e-12 
 187   21   16 1.16e-12 1.21e-12 1.25e-12 1.30e-12 1.44e-12 1.73e-12 2.10e-12 2.43e-12 3.06e-12 3.66e-12 4.19e-12 4.71e-12 5.21e-12 
 188   21   18 6.20e-11 6.38e-11 6.49e-11 6.62e-11 7.01e-11 7.77e-11 8.53e-11 9.10e-11 9.85e-11 1.03e-10 1.07e-10 1.10e-10 1.13e-10 
 189   21   17 4.45e-13 4.63e-13 4.88e-13 5.21e-13 6.06e-13 8.04e-13 1.07e-12 1.35e-12 1.90e-12 2.43e-12 2.94e-12 3.44e-12 3.90e-12 
 190   21   19 6.49e-13 7.60e-13 8.44e-13 9.24e-13 1.08e-12 1.36e-12 1.68e-12 1.98e-12 2.53e-12 3.05e-12 3.55e-12 4.03e-12 4.49e-12 
 191   21   20 7.02e-13 8.00e-13 8.80e-13 9.59e-13 1.12e-12 1.42e-12 1.75e-12 2.05e-12 2.63e-12 3.17e-12 3.70e-12 4.19e-12 4.67e-12 
 192   20    2 5.35e-15 5.59e-15 5.98e-15 6.54e-15 8.16e-15 1.34e-14 2.46e-14 4.23e-14 1.03e-13 1.99e-13 3.30e-13 4.88e-13 6.62e-13 
 193   20    3 8.36e-15 8.67e-15 9.21e-15 9.99e-15 1.22e-14 1.94e-14 3.35e-14 5.43e-14 1.18e-13 2.08e-13 3.16e-13 4.34e-13 5.58e-13 
 194   20    1 5.79e-15 6.01e-15 6.38e-15 6.93e-15 8.49e-15 1.34e-14 2.32e-14 3.77e-14 8.14e-14 1.43e-13 2.19e-13 3.00e-13 3.85e-13 
 195   20    5 6.94e-15 7.17e-15 7.60e-15 8.25e-15 1.01e-14 1.59e-14 2.79e-14 4.60e-14 1.06e-13 2.02e-13 3.35e-13 5.03e-13 6.97e-13 
 196   20    6 3.48e-14 3.59e-14 3.77e-14 4.05e-14 4.87e-14 7.33e-14 1.19e-13 1.81e-13 3.56e-13 5.81e-13 8.41e-13 1.12e-12 1.39e-12 
 197   20    4 1.01e-13 1.05e-13 1.10e-13 1.18e-13 1.42e-13 2.09e-13 3.30e-13 4.88e-13 8.99e-13 1.39e-12 1.91e-12 2.42e-12 2.91e-12 
 198   20    8 1.10e-14 1.12e-14 1.17e-14 1.26e-14 1.51e-14 2.25e-14 3.64e-14 5.57e-14 1.13e-13 1.98e-13 3.13e-13 4.58e-13 6.25e-13 
 199   20    9 1.11e-13 1.14e-13 1.19e-13 1.27e-13 1.48e-13 2.13e-13 3.20e-13 4.55e-13 7.86e-13 1.17e-12 1.58e-12 2.01e-12 2.41e-12 
 200   20    7 6.49e-13 6.69e-13 7.01e-13 7.46e-13 8.73e-13 1.22e-12 1.77e-12 2.42e-12 3.85e-12 5.31e-12 6.68e-12 7.92e-12 9.03e-12 
 201   20   10 1.69e-14 1.70e-14 1.77e-14 1.88e-14 2.21e-14 3.16e-14 4.78e-14 6.84e-14 1.23e-13 1.98e-13 2.93e-13 4.07e-13 5.40e-13 
 202   20   12 3.02e-13 3.06e-13 3.17e-13 3.35e-13 3.86e-13 5.24e-13 7.34e-13 9.72e-13 1.50e-12 2.03e-12 2.57e-12 3.09e-12 3.60e-12 
 203   20   11 3.05e-12 3.15e-12 3.28e-12 3.46e-12 3.96e-12 5.21e-12 7.00e-12 8.82e-12 1.23e-11 1.54e-11 1.79e-11 2.01e-11 2.19e-11 
 204   20   13 2.28e-14 2.24e-14 2.31e-14 2.43e-14 2.82e-14 3.85e-14 5.50e-14 7.48e-14 1.24e-13 1.86e-13 2.60e-13 3.48e-13 4.48e-13 
 205   20   15 7.19e-13 7.16e-13 7.33e-13 7.67e-13 8.62e-13 1.10e-12 1.44e-12 1.79e-12 2.46e-12 3.11e-12 3.72e-12 4.30e-12 4.85e-12 
 206   20   14 1.25e-11 1.28e-11 1.33e-11 1.39e-11 1.55e-11 1.91e-11 2.36e-11 2.78e-11 3.44e-11 3.92e-11 4.29e-11 4.59e-11 4.84e-11 
 207   20   16 2.65e-14 2.35e-14 2.31e-14 2.36e-14 2.65e-14 3.48e-14 4.78e-14 6.32e-14 1.00e-13 1.47e-13 2.02e-13 2.67e-13 3.39e-13 
 208   20   18 1.66e-12 1.58e-12 1.57e-12 1.59e-12 1.72e-12 2.02e-12 2.41e-12 2.79e-12 3.49e-12 4.14e-12 4.74e-12 5.32e-12 5.87e-12 
 209   20   17 6.29e-11 6.43e-11 6.53e-11 6.68e-11 7.05e-11 7.83e-11 8.62e-11 9.19e-11 9.99e-11 1.05e-10 1.10e-10 1.13e-10 1.16e-10 
 210   20   19 6.39e-15 7.30e-15 7.99e-15 8.75e-15 1.06e-14 1.51e-14 2.23e-14 3.12e-14 5.44e-14 8.45e-14 1.22e-13 1.65e-13 2.16e-13 
 211   22    2 3.48e-15 3.63e-15 3.86e-15 4.21e-15 5.25e-15 8.78e-15 1.65e-14 2.93e-14 7.39e-14 1.48e-13 2.54e-13 3.83e-13 5.31e-13 
 212   22    3 2.16e-16 2.30e-16 2.49e-16 2.76e-16 3.59e-16 6.51e-16 1.37e-15 2.69e-15 8.22e-15 1.92e-14 3.72e-14 6.21e-14 9.32e-14 
 213   22    1 1.43e-16 1.53e-16 1.65e-16 1.84e-16 2.39e-16 4.33e-16 9.06e-16 1.77e-15 5.42e-15 1.27e-14 2.45e-14 4.07e-14 6.10e-14 
 214   22    5 3.00e-14 3.09e-14 3.24e-14 3.49e-14 4.25e-14 6.65e-14 1.14e-13 1.84e-13 3.97e-13 7.00e-13 1.07e-12 1.48e-12 1.91e-12 
 215   22    6 1.11e-15 1.16e-15 1.25e-15 1.37e-15 1.73e-15 3.00e-15 5.85e-15 1.07e-14 2.90e-14 6.20e-14 1.11e-13 1.76e-13 2.54e-13 
 216   22    4 1.58e-16 1.70e-16 1.87e-16 2.09e-16 2.75e-16 5.13e-16 1.11e-15 2.27e-15 7.45e-15 1.88e-14 3.88e-14 6.86e-14 1.08e-13 
 217   22    8 1.77e-13 1.83e-13 1.90e-13 2.03e-13 2.42e-13 3.59e-13 5.69e-13 8.45e-13 1.57e-12 2.43e-12 3.37e-12 4.30e-12 5.21e-12 
 218   22    9 4.58e-15 4.78e-15 5.07e-15 5.52e-15 6.86e-15 1.12e-14 2.02e-14 3.41e-14 7.99e-14 1.51e-13 2.49e-13 3.67e-13 5.00e-13 
 219   22    7 2.64e-16 2.80e-16 3.04e-16 3.37e-16 4.34e-16 7.72e-16 1.57e-15 2.98e-15 8.82e-15 2.09e-14 4.16e-14 7.26e-14 1.14e-13 
 220   22   10 8.33e-13 8.58e-13 8.91e-13 9.46e-13 1.10e-12 1.55e-12 2.28e-12 3.15e-12 5.07e-12 7.04e-12 8.91e-12 1.06e-11 1.22e-11 
 221   22   12 1.62e-14 1.69e-14 1.77e-14 1.92e-14 2.35e-14 3.66e-14 6.13e-14 9.58e-14 1.95e-13 3.30e-13 4.93e-13 6.79e-13 8.77e-13 
 222   22   11 5.42e-16 5.74e-16 6.17e-16 6.80e-16 8.62e-16 1.46e-15 2.72e-15 4.77e-15 1.22e-14 2.56e-14 4.65e-14 7.61e-14 1.14e-13 
 223   22   13 3.35e-12 3.45e-12 3.57e-12 3.77e-12 4.32e-12 5.74e-12 7.83e-12 1.00e-11 1.42e-11 1.79e-11 2.09e-11 2.36e-11 2.58e-11 
 224   22   15 4.99e-14 5.18e-14 5.46e-14 5.87e-14 7.06e-14 1.05e-13 1.64e-13 2.36e-13 4.22e-13 6.43e-13 8.86e-13 1.14e-12 1.40e-12 
 225   22   14 1.10e-15 1.16e-15 1.25e-15 1.37e-15 1.70e-15 2.76e-15 4.84e-15 7.89e-15 1.76e-14 3.30e-14 5.47e-14 8.33e-14 1.18e-13 
 226   22   16 1.30e-11 1.34e-11 1.37e-11 1.43e-11 1.59e-11 1.99e-11 2.49e-11 2.95e-11 3.70e-11 4.25e-11 4.69e-11 5.03e-11 5.31e-11 
 227   22   18 1.35e-13 1.39e-13 1.46e-13 1.57e-13 1.84e-13 2.60e-13 3.77e-13 5.09e-13 8.03e-13 1.11e-12 1.43e-12 1.75e-12 2.05e-12 
 228   22   17 2.05e-15 2.16e-15 2.30e-15 2.52e-15 3.11e-15 4.82e-15 7.90e-15 1.21e-14 2.41e-14 4.10e-14 6.31e-14 9.04e-14 1.22e-13 
 229   22   19 6.09e-11 6.25e-11 6.34e-11 6.46e-11 6.84e-11 7.68e-11 8.58e-11 9.25e-11 1.02e-10 1.08e-10 1.13e-10 1.17e-10 1.20e-10 
 230   22   21 3.22e-13 3.15e-13 3.24e-13 3.44e-13 3.99e-13 5.37e-13 7.30e-13 9.26e-13 1.31e-12 1.69e-12 2.05e-12 2.39e-12 2.73e-12 
 231   22   20 3.52e-15 3.57e-15 3.74e-15 4.03e-15 4.85e-15 7.16e-15 1.10e-14 1.59e-14 2.87e-14 4.56e-14 6.65e-14 9.14e-14 1.20e-13 
 232   24    2 1.65e-15 1.70e-15 1.80e-15 1.97e-15 2.46e-15 4.15e-15 7.93e-15 1.42e-14 3.71e-14 7.67e-14 1.34e-13 2.08e-13 2.93e-13 
 233   24    3 2.02e-15 2.08e-15 2.21e-15 2.41e-15 3.02e-15 5.07e-15 9.66e-15 1.73e-14 4.48e-14 9.21e-14 1.59e-13 2.46e-13 3.45e-13 
 234   24    1 6.02e-19 4.65e-19 4.03e-19 3.74e-19 3.63e-19 4.12e-19 5.35e-19 7.17e-19 1.29e-18 2.20e-18 3.50e-18 5.20e-18 7.23e-18 
 235   24    5 6.82e-15 6.97e-15 7.33e-15 7.92e-15 9.69e-15 1.54e-14 2.72e-14 4.52e-14 1.03e-13 1.91e-13 3.09e-13 4.49e-13 6.05e-13 
 236   24    6 2.32e-14 2.38e-14 2.49e-14 2.67e-14 3.24e-14 5.06e-14 8.66e-14 1.39e-13 2.97e-13 5.20e-13 7.90e-13 1.09e-12 1.42e-12 
 237   24    4 1.28e-15 1.33e-15 1.42e-15 1.55e-15 1.95e-15 3.34e-15 6.43e-15 1.16e-14 3.08e-14 6.40e-14 1.12e-13 1.75e-13 2.46e-13 
 238   24    8 2.38e-14 2.43e-14 2.54e-14 2.72e-14 3.27e-14 4.95e-14 8.11e-14 1.25e-13 2.47e-13 4.14e-13 6.12e-13 8.31e-13 1.06e-12 
 239   24    9 1.55e-13 1.58e-13 1.64e-13 1.75e-13 2.08e-13 3.06e-13 4.84e-13 7.15e-13 1.31e-12 2.01e-12 2.76e-12 3.49e-12 4.21e-12 
 240   24    7 5.44e-15 5.57e-15 5.88e-15 6.39e-15 7.90e-15 1.28e-14 2.30e-14 3.86e-14 8.95e-14 1.69e-13 2.73e-13 4.00e-13 5.40e-13 
 241   24   10 7.09e-14 7.24e-14 7.56e-14 8.07e-14 9.54e-14 1.37e-13 2.10e-13 3.02e-13 5.29e-13 7.96e-13 1.09e-12 1.39e-12 1.69e-12 
 242   24   12 7.71e-13 7.83e-13 8.12e-13 8.62e-13 1.00e-12 1.42e-12 2.06e-12 2.83e-12 4.51e-12 6.21e-12 7.79e-12 9.22e-12 1.05e-11 
 243   24   11 1.92e-14 1.97e-14 2.06e-14 2.23e-14 2.69e-14 4.18e-14 6.95e-14 1.08e-13 2.19e-13 3.70e-13 5.51e-13 7.53e-13 9.68e-13 
