  111    16     6  2.5e-11 2.6e-11 2.7e-11 2.8e-11 2.9e-11 3.0e-11 3.0e-11 3.0e-11 3.0e-11 2.9e-11 2.9e-11 2.9e-11 3.0e-11 3.6e-11 4.4e-11
  112    16     7  3.1e-11 3.2e-11 3.3e-11 3.4e-11 3.4e-11 3.5e-11 3.5e-11 3.5e-11 3.5e-11 3.5e-11 3.5e-11 3.5e-11 3.6e-11 4.3e-11 5.2e-11
  113    16     8  4.0e-11 4.2e-11 4.4e-11 4.5e-11 4.6e-11 4.7e-11 4.6e-11 4.6e-11 4.5e-11 4.5e-11 4.4e-11 4.4e-11 4.5e-11 5.1e-11 6.0e-11
  114    16     9  4.4e-11 4.7e-11 5.0e-11 5.2e-11 5.4e-11 5.5e-11 5.6e-11 5.6e-11 5.6e-11 5.7e-11 5.7e-11 5.7e-11 5.9e-11 6.6e-11 7.8e-11
  115    16    10  5.8e-11 6.0e-11 6.4e-11 6.7e-11 7.0e-11 7.2e-11 7.3e-11 7.4e-11 7.4e-11 7.4e-11 7.4e-11 7.4e-11 7.7e-11 9.0e-11 1.1e-10
  116    16    11  8.6e-11 8.9e-11 9.3e-11 9.5e-11 9.8e-11 1.0e-10 1.0e-10 1.0e-10 1.0e-10 1.0e-10 1.0e-10 1.0e-10 1.0e-10 1.2e-10 1.3e-10
  117    16    12  1.5e-10 1.5e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10 1.5e-10 1.5e-10 1.5e-10 1.5e-10 1.5e-10 1.6e-10 1.8e-10 2.1e-10
  118    16    13  1.8e-10 1.7e-10 1.7e-10 1.6e-10 1.6e-10 1.6e-10 1.6e-10 1.6e-10 1.6e-10 1.6e-10 1.6e-10 1.6e-10 1.7e-10 1.9e-10 2.1e-10
  119    16    14  2.5e-10 2.4e-10 2.3e-10 2.2e-10 2.2e-10 2.1e-10 2.2e-10 2.2e-10 2.2e-10 2.3e-10 2.3e-10 2.3e-10 2.4e-10 2.7e-10 3.0e-10
  120    16    15  2.9e-10 2.9e-10 2.9e-10 3.0e-10 3.2e-10 3.4e-10 3.7e-10 4.0e-10 4.2e-10 4.4e-10 4.6e-10 4.6e-10 4.8e-10 5.6e-10 6.4e-10
  121    17     1  1.7e-12 1.9e-12 1.9e-12 2.0e-12 2.0e-12 2.1e-12 2.1e-12 2.0e-12 2.0e-12 2.0e-12 1.9e-12 1.9e-12 2.0e-12 2.2e-12 2.7e-12
  122    17     2  7.2e-12 7.2e-12 7.1e-12 6.9e-12 6.7e-12 6.3e-12 6.1e-12 5.8e-12 5.6e-12 5.4e-12 5.3e-12 5.3e-12 5.4e-12 5.8e-12 6.7e-12
  123    17     3  1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.0e-11 1.0e-11 9.9e-12 9.7e-12 9.6e-12 9.6e-12 9.9e-12 1.1e-11 1.3e-11
  124    17     4  1.5e-11 1.5e-11 1.6e-11 1.6e-11 1.5e-11 1.5e-11 1.4e-11 1.4e-11 1.4e-11 1.3e-11 1.3e-11 1.3e-11 1.3e-11 1.5e-11 1.8e-11
  125    17     5  1.8e-11 1.9e-11 2.0e-11 2.0e-11 2.0e-11 2.0e-11 2.0e-11 2.0e-11 1.9e-11 1.9e-11 1.9e-11 1.9e-11 2.0e-11 2.3e-11 2.8e-11
  126    17     6  2.2e-11 2.3e-11 2.3e-11 2.4e-11 2.4e-11 2.3e-11 2.3e-11 2.3e-11 2.2e-11 2.2e-11 2.1e-11 2.1e-11 2.2e-11 2.5e-11 3.0e-11
  127    17     7  2.5e-11 2.6e-11 2.7e-11 2.8e-11 2.9e-11 3.0e-11 3.1e-11 3.1e-11 3.1e-11 3.0e-11 3.0e-11 3.0e-11 3.1e-11 3.7e-11 4.5e-11
  128    17     8  2.8e-11 3.0e-11 3.1e-11 3.2e-11 3.3e-11 3.4e-11 3.5e-11 3.5e-11 3.6e-11 3.6e-11 3.6e-11 3.6e-11 3.7e-11 4.4e-11 5.3e-11
  129    17     9  3.5e-11 3.7e-11 4.0e-11 4.1e-11 4.3e-11 4.4e-11 4.4e-11 4.4e-11 4.4e-11 4.4e-11 4.4e-11 4.4e-11 4.5e-11 5.1e-11 6.0e-11
  130    17    10  4.1e-11 4.4e-11 4.8e-11 5.0e-11 5.2e-11 5.3e-11 5.4e-11 5.5e-11 5.6e-11 5.7e-11 5.7e-11 5.7e-11 5.9e-11 6.6e-11 7.7e-11
  131    17    11  5.9e-11 6.0e-11 6.3e-11 6.5e-11 6.7e-11 7.0e-11 7.1e-11 7.2e-11 7.2e-11 7.2e-11 7.2e-11 7.2e-11 7.5e-11 8.7e-11 1.0e-10
  132    17    12  7.8e-11 8.0e-11 8.4e-11 8.7e-11 9.0e-11 9.4e-11 9.7e-11 9.8e-11 1.0e-10 1.0e-10 1.0e-10 1.0e-10 1.0e-10 1.1e-10 1.3e-10
  133    17    13  1.3e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10 1.5e-10 1.5e-10 1.5e-10 1.6e-10 1.8e-10 2.1e-10
  134    17    14  1.7e-10 1.7e-10 1.7e-10 1.7e-10 1.6e-10 1.6e-10 1.6e-10 1.6e-10 1.6e-10 1.6e-10 1.7e-10 1.7e-10 1.8e-10 2.0e-10 2.3e-10
  135    17    15  2.1e-10 2.1e-10 2.0e-10 2.0e-10 2.0e-10 2.0e-10 2.1e-10 2.1e-10 2.2e-10 2.2e-10 2.2e-10 2.2e-10 2.3e-10 2.5e-10 2.9e-10
  136    17    16  2.7e-10 2.7e-10 2.8e-10 2.9e-10 3.0e-10 3.3e-10 3.6e-10 3.9e-10 4.1e-10 4.4e-10 4.6e-10 4.6e-10 4.8e-10 5.6e-10 6.4e-10
  137    18     1  2.4e-12 1.9e-12 1.8e-12 1.6e-12 1.5e-12 1.4e-12 1.4e-12 1.4e-12 1.3e-12 1.3e-12 1.3e-12 1.3e-12 1.3e-12 1.4e-12 1.5e-12
  138    18     2  4.8e-12 4.6e-12 4.4e-12 4.4e-12 4.5e-12 4.5e-12 4.6e-12 4.5e-12 4.5e-12 4.5e-12 4.4e-12 4.4e-12 4.5e-12 5.1e-12 6.1e-12
  139    18     3  9.6e-12 8.8e-12 8.1e-12 7.8e-12 7.6e-12 7.5e-12 7.3e-12 7.2e-12 7.1e-12 6.9e-12 6.8e-12 6.8e-12 6.9e-12 7.4e-12 8.4e-12
  140    18     4  1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.3e-11 1.5e-11
  141    18     5  1.4e-11 1.4e-11 1.4e-11 1.4e-11 1.5e-11 1.5e-11 1.5e-11 1.4e-11 1.4e-11 1.4e-11 1.4e-11 1.4e-11 1.4e-11 1.6e-11 1.9e-11
  142    18     6  1.7e-11 1.7e-11 1.8e-11 1.8e-11 1.9e-11 1.9e-11 2.0e-11 2.0e-11 2.0e-11 2.0e-11 2.0e-11 2.0e-11 2.1e-11 2.4e-11 2.8e-11
  143    18     7  2.1e-11 2.1e-11 2.1e-11 2.2e-11 2.2e-11 2.2e-11 2.2e-11 2.2e-11 2.2e-11 2.2e-11 2.2e-11 2.2e-11 2.3e-11 2.6e-11 3.1e-11
  144    18     8  2.2e-11 2.3e-11 2.4e-11 2.5e-11 2.6e-11 2.8e-11 2.9e-11 3.0e-11 3.0e-11 3.0e-11 3.0e-11 3.0e-11 3.1e-11 3.6e-11 4.4e-11
  145    18     9  2.5e-11 2.5e-11 2.6e-11 2.7e-11 2.8e-11 3.0e-11 3.2e-11 3.3e-11 3.4e-11 3.5e-11 3.6e-11 3.6e-11 3.7e-11 4.3e-11 5.2e-11
  146    18    10  3.0e-11 3.2e-11 3.4e-11 3.5e-11 3.7e-11 3.9e-11 4.1e-11 4.2e-11 4.2e-11 4.3e-11 4.3e-11 4.3e-11 4.4e-11 4.9e-11 5.8e-11
  147    18    11  3.2e-11 3.4e-11 3.8e-11 4.0e-11 4.3e-11 4.7e-11 4.9e-11 5.1e-11 5.3e-11 5.4e-11 5.6e-11 5.6e-11 5.7e-11 6.4e-11 7.5e-11
  148    18    12  5.6e-11 5.8e-11 6.1e-11 6.3e-11 6.6e-11 6.9e-11 7.0e-11 7.1e-11 7.2e-11 7.3e-11 7.3e-11 7.3e-11 7.6e-11 8.7e-11 1.0e-10
  149    18    13  8.7e-11 8.7e-11 8.9e-11 9.1e-11 9.3e-11 9.5e-11 9.8e-11 9.9e-11 1.0e-10 1.0e-10 1.0e-10 1.0e-10 1.0e-10 1.1e-10 1.3e-10
  150    18    14  1.6e-10 1.5e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10 1.5e-10 1.5e-10 1.5e-10 1.5e-10 1.8e-10 2.1e-10
  151    18    15  1.7e-10 1.6e-10 1.6e-10 1.5e-10 1.5e-10 1.5e-10 1.5e-10 1.5e-10 1.6e-10 1.6e-10 1.6e-10 1.6e-10 1.6e-10 1.8e-10 2.1e-10
  152    18    16  2.1e-10 2.0e-10 2.0e-10 2.0e-10 2.0e-10 2.0e-10 2.1e-10 2.1e-10 2.2e-10 2.2e-10 2.3e-10 2.3e-10 2.4e-10 2.7e-10 3.0e-10
  153    18    17  2.6e-10 2.6e-10 2.7e-10 2.8e-10 3.0e-10 3.3e-10 3.6e-10 3.8e-10 4.1e-10 4.3e-10 4.5e-10 4.5e-10 4.7e-10 5.5e-10 6.3e-10
  154    19     1  1.7e-12 1.6e-12 1.5e-12 1.4e-12 1.3e-12 1.2e-12 1.1e-12 1.1e-12 1.1e-12 1.0e-12 1.0e-12 9.7e-13 9.7e-13 9.9e-13 1.1e-12
  155    19     2  4.4e-12 4.2e-12 3.8e-12 3.5e-12 3.3e-12 3.1e-12 2.9e-12 2.9e-12 2.9e-12 2.9e-12 2.9e-12 2.9e-12 2.9e-12 3.0e-12 3.4e-12
  156    19     3  6.5e-12 6.2e-12 6.0e-12 5.8e-12 5.7e-12 5.6e-12 5.7e-12 5.7e-12 5.7e-12 5.8e-12 5.8e-12 5.8e-12 5.9e-12 6.7e-12 7.9e-12
  157    19     4  1.0e-11 9.9e-12 9.3e-12 9.0e-12 8.7e-12 8.4e-12 8.2e-12 8.1e-12 8.1e-12 8.0e-12 8.0e-12 8.0e-12 8.1e-12 8.6e-12 9.7e-12
  158    19     5  1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.2e-11 1.2e-11 1.2e-11 1.2e-11 1.2e-11 1.4e-11 1.6e-11
  159    19     6  1.4e-11 1.4e-11 1.4e-11 1.4e-11 1.5e-11 1.5e-11 1.4e-11 1.4e-11 1.4e-11 1.4e-11 1.4e-11 1.4e-11 1.4e-11 1.6e-11 1.8e-11
  160    19     7  2.1e-11 2.1e-11 2.0e-11 2.0e-11 1.9e-11 1.9e-11 1.9e-11 1.9e-11 2.0e-11 2.0e-11 2.0e-11 2.0e-11 2.1e-11 2.3e-11 2.8e-11
  161    19     8  2.5e-11 2.4e-11 2.3e-11 2.3e-11 2.2e-11 2.2e-11 2.2e-11 2.2e-11 2.2e-11 2.2e-11 2.2e-11 2.2e-11 2.3e-11 2.5e-11 3.0e-11
  162    19     9  2.8e-11 2.7e-11 2.6e-11 2.6e-11 2.6e-11 2.7e-11 2.7e-11 2.8e-11 2.9e-11 2.9e-11 3.0e-11 3.0e-11 3.1e-11 3.6e-11 4.4e-11
  163    19    10  3.1e-11 3.0e-11 2.9e-11 2.9e-11 2.9e-11 3.0e-11 3.1e-11 3.3e-11 3.4e-11 3.5e-11 3.6e-11 3.6e-11 3.7e-11 4.3e-11 5.2e-11
  164    19    11  3.6e-11 3.6e-11 3.6e-11 3.6e-11 3.7e-11 3.8e-11 3.9e-11 4.0e-11 4.1e-11 4.2e-11 4.2e-11 4.2e-11 4.3e-11 4.8e-11 5.6e-11
  165    19    12  3.6e-11 3.7e-11 3.9e-11 4.1e-11 4.3e-11 4.6e-11 4.8e-11 5.0e-11 5.2e-11 5.4e-11 5.5e-11 5.5e-11 5.6e-11 6.3e-11 7.3e-11
  166    19    13  5.6e-11 5.8e-11 6.1e-11 6.3e-11 6.5e-11 6.7e-11 6.8e-11 6.9e-11 6.9e-11 7.0e-11 7.0e-11 7.0e-11 7.2e-11 8.3e-11 9.9e-11
  167    19    14  8.9e-11 9.2e-11 9.5e-11 9.6e-11 9.7e-11 9.9e-11 1.0e-10 1.0e-10 1.0e-10 1.0e-10 1.1e-10 1.1e-10 1.1e-10 1.2e-10 1.4e-10
  168    19    15  1.8e-10 1.7e-10 1.5e-10 1.4e-10 1.4e-10 1.4e-10 1.3e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10 1.6e-10 1.9e-10
  169    19    16  1.6e-10 1.5e-10 1.5e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10 1.5e-10 1.5e-10 1.6e-10 1.6e-10 1.6e-10 1.6e-10 1.8e-10 2.1e-10
  170    19    17  1.8e-10 1.8e-10 1.8e-10 1.8e-10 1.8e-10 1.9e-10 2.0e-10 2.1e-10 2.2e-10 2.3e-10 2.3e-10 2.3e-10 2.4e-10 2.6e-10 3.0e-10
  171    19    18  2.5e-10 2.5e-10 2.6e-10 2.7e-10 2.9e-10 3.2e-10 3.5e-10 3.8e-10 4.0e-10 4.3e-10 4.5e-10 4.5e-10 4.7e-10 5.5e-10 6.3e-10
  172    20     1  7.6e-13 8.2e-13 8.5e-13 8.7e-13 8.7e-13 8.4e-13 8.0e-13 7.6e-13 7.4e-13 7.3e-13 7.3e-13 7.3e-13 7.4e-13 7.8e-13 8.8e-13
  173    20     2  3.5e-12 3.5e-12 3.5e-12 3.5e-12 3.4e-12 3.3e-12 3.2e-12 3.0e-12 2.9e-12 2.8e-12 2.8e-12 2.8e-12 2.8e-12 2.8e-12 3.1e-12
  174    20     3  5.9e-12 5.7e-12 5.5e-12 5.3e-12 5.0e-12 4.7e-12 4.5e-12 4.3e-12 4.2e-12 4.1e-12 4.1e-12 4.1e-12 4.1e-12 4.2e-12 4.7e-12
  175    20     4  8.4e-12 8.4e-12 8.5e-12 8.5e-12 8.4e-12 8.3e-12 8.3e-12 8.2e-12 8.1e-12 8.1e-12 8.1e-12 8.1e-12 8.3e-12 9.2e-12 1.1e-11
  176    20     5  1.0e-11 1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.0e-11 1.0e-11 1.0e-11 9.9e-12 9.8e-12 9.8e-12 9.9e-12 1.0e-11 1.2e-11
  177    20     6  1.2e-11 1.2e-11 1.3e-11 1.3e-11 1.3e-11 1.3e-11 1.3e-11 1.3e-11 1.3e-11 1.3e-11 1.3e-11 1.3e-11 1.3e-11 1.5e-11 1.7e-11
  178    20     7  1.5e-11 1.6e-11 1.6e-11 1.6e-11 1.7e-11 1.7e-11 1.7e-11 1.7e-11 1.6e-11 1.6e-11 1.6e-11 1.6e-11 1.6e-11 1.8e-11 2.1e-11
  179    20     8  2.6e-11 2.4e-11 2.3e-11 2.2e-11 2.2e-11 2.1e-11 2.1e-11 2.1e-11 2.0e-11 2.0e-11 2.0e-11 2.0e-11 2.1e-11 2.3e-11 2.8e-11
  180    20     9  3.2e-11 3.1e-11 2.9e-11 2.7e-11 2.6e-11 2.6e-11 2.5e-11 2.5e-11 2.4e-11 2.4e-11 2.4e-11 2.4e-11 2.5e-11 2.8e-11 3.3e-11
  181    20    10  3.9e-11 3.7e-11 3.4e-11 3.3e-11 3.3e-11 3.2e-11 3.2e-11 3.1e-11 3.1e-11 3.1e-11 3.1e-11 3.1e-11 3.2e-11 3.7e-11 4.5e-11
  182    20    11  4.0e-11 3.8e-11 3.6e-11 3.5e-11 3.5e-11 3.6e-11 3.7e-11 3.8e-11 3.9e-11 4.0e-11 4.0e-11 4.0e-11 4.1e-11 4.7e-11 5.7e-11
  183    20    12  5.0e-11 4.8e-11 4.6e-11 4.6e-11 4.5e-11 4.5e-11 4.5e-11 4.5e-11 4.6e-11 4.6e-11 4.6e-11 4.6e-11 4.7e-11 5.2e-11 6.0e-11
  184    20    13  4.5e-11 4.6e-11 4.7e-11 4.9e-11 5.0e-11 5.3e-11 5.4e-11 5.6e-11 5.7e-11 5.9e-11 6.0e-11 6.0e-11 6.1e-11 6.8e-11 7.9e-11
  185    20    14  6.0e-11 6.1e-11 6.3e-11 6.5e-11 6.6e-11 6.7e-11 6.8e-11 6.8e-11 6.9e-11 6.9e-11 6.9e-11 6.9e-11 7.1e-11 8.2e-11 9.7e-11
  186    20    15  1.0e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.2e-10 1.4e-10
  187    20    16  2.1e-10 2.0e-10 1.8e-10 1.7e-10 1.6e-10 1.5e-10 1.5e-10 1.5e-10 1.5e-10 1.5e-10 1.5e-10 1.5e-10 1.5e-10 1.7e-10 2.0e-10
  188    20    17  1.7e-10 1.6e-10 1.5e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10 1.4e-10 1.5e-10 1.5e-10 1.6e-10 1.6e-10 1.6e-10 1.8e-10 2.1e-10
  189    20    18  1.6e-10 1.6e-10 1.6e-10 1.6e-10 1.7e-10 1.8e-10 1.9e-10 2.0e-10 2.1e-10 2.2e-10 2.3e-10 2.3e-10 2.4e-10 2.6e-10 3.0e-10
  190    20    19  2.6e-10 2.6e-10 2.6e-10 2.7e-10 2.9e-10 3.2e-10 3.5e-10 3.8e-10 4.1e-10 4.3e-10 4.6e-10 4.6e-10 4.8e-10 5.6e-10 6.4e-10
  191    21     1  3.7e-13 4.8e-13 5.1e-13 5.2e-13 5.2e-13 5.2e-13 5.3e-13 5.4e-13 5.5e-13 5.6e-13 5.7e-13 5.8e-13 5.9e-13 6.2e-13 7.0e-13
  192    21     2  1.3e-12 1.4e-12 1.5e-12 1.5e-12 1.5e-12 1.6e-12 1.7e-12 1.7e-12 1.8e-12 1.9e-12 1.9e-12 1.9e-12 1.9e-12 2.0e-12 2.3e-12
  193    21     3  3.5e-12 3.4e-12 3.3e-12 3.2e-12 3.2e-12 3.1e-12 3.2e-12 3.2e-12 3.2e-12 3.3e-12 3.3e-12 3.3e-12 3.3e-12 3.3e-12 3.5e-12
  194    21     4  3.6e-12 3.7e-12 3.9e-12 4.0e-12 4.1e-12 4.3e-12 4.5e-12 4.7e-12 4.8e-12 4.9e-12 5.0e-12 5.0e-12 5.0e-12 5.1e-12 5.6e-12
  195    21     5  5.4e-12 5.4e-12 5.5e-12 5.6e-12 5.8e-12 6.1e-12 6.4e-12 6.7e-12 6.9e-12 7.2e-12 7.3e-12 7.3e-12 7.4e-12 8.2e-12 9.6e-12
  196    21     6  5.1e-12 5.5e-12 5.9e-12 6.3e-12 6.7e-12 7.4e-12 7.9e-12 8.3e-12 8.6e-12 8.8e-12 9.0e-12 9.0e-12 9.0e-12 9.5e-12 1.1e-11
  197    21     7  9.7e-12 9.5e-12 9.2e-12 9.1e-12 9.3e-12 9.8e-12 1.0e-11 1.1e-11 1.2e-11 1.2e-11 1.2e-11 1.2e-11 1.2e-11 1.3e-11 1.6e-11
  198    21     8  1.2e-11 1.1e-11 1.1e-11 1.1e-11 1.1e-11 1.2e-11 1.2e-11 1.3e-11 1.3e-11 1.4e-11 1.4e-11 1.4e-11 1.4e-11 1.5e-11 1.8e-11
  199    21     9  2.2e-11 2.1e-11 1.9e-11 1.8e-11 1.7e-11 1.7e-11 1.7e-11 1.8e-11 1.8e-11 1.8e-11 1.9e-11 1.9e-11 1.9e-11 2.2e-11 2.6e-11
  200    21    10  2.3e-11 2.2e-11 2.0e-11 2.0e-11 2.0e-11 2.0e-11 2.0e-11 2.1e-11 2.1e-11 2.2e-11 2.2e-11 2.2e-11 2.2e-11 2.5e-11 3.0e-11
  201    21    11  2.3e-11 2.2e-11 2.2e-11 2.2e-11 2.2e-11 2.3e-11 2.4e-11 2.5e-11 2.6e-11 2.7e-11 2.8e-11 2.8e-11 2.9e-11 3.3e-11 4.0e-11
  202    21    12  2.3e-11 2.3e-11 2.3e-11 2.3e-11 2.4e-11 2.6e-11 2.8e-11 3.1e-11 3.3e-11 3.4e-11 3.6e-11 3.6e-11 3.7e-11 4.2e-11 5.1e-11
  203    21    13  2.4e-11 2.5e-11 2.7e-11 2.8e-11 2.9e-11 3.2e-11 3.4e-11 3.6e-11 3.8e-11 4.0e-11 4.2e-11 4.2e-11 4.3e-11 4.7e-11 5.5e-11
  204    21    14  2.9e-11 3.0e-11 3.2e-11 3.4e-11 3.7e-11 4.0e-11 4.3e-11 4.7e-11 5.0e-11 5.2e-11 5.5e-11 5.5e-11 5.6e-11 6.2e-11 7.1e-11
  205    21    15  3.9e-11 4.1e-11 4.3e-11 4.5e-11 4.7e-11 5.0e-11 5.3e-11 5.6e-11 5.8e-11 6.1e-11 6.3e-11 6.3e-11 6.5e-11 7.4e-11 8.8e-11
  206    21    16  9.2e-11 9.5e-11 9.8e-11 9.9e-11 9.9e-11 1.0e-10 1.0e-10 1.0e-10 1.0e-10 1.1e-10 1.1e-10 1.1e-10 1.1e-10 1.2e-10 1.4e-10
  207    21    17  1.7e-10 1.6e-10 1.6e-10 1.6e-10 1.6e-10 1.6e-10 1.6e-10 1.6e-10 1.7e-10 1.7e-10 1.7e-10 1.7e-10 1.7e-10 2.0e-10 2.3e-10
  208    21    18  1.6e-10 1.6e-10 1.6e-10 1.6e-10 1.7e-10 1.8e-10 1.9e-10 2.0e-10 2.1e-10 2.2e-10 2.2e-10 2.2e-10 2.3e-10 2.5e-10 2.9e-10
  209    21    19  1.2e-10 1.3e-10 1.4e-10 1.4e-10 1.6e-10 1.8e-10 2.0e-10 2.1e-10 2.3e-10 2.4e-10 2.5e-10 2.5e-10 2.6e-10 2.9e-10 3.2e-10
  210    21    20  3.6e-10 3.6e-10 3.5e-10 3.5e-10 3.5e-10 3.8e-10 4.0e-10 4.4e-10 4.7e-10 5.0e-10 5.2e-10 5.2e-10 5.4e-10 6.3e-10 7.3e-10
  211    22     1  3.5e-13 3.9e-13 4.0e-13 4.0e-13 3.8e-13 3.7e-13 3.6e-13 3.6e-13 3.6e-13 3.5e-13 3.6e-13 3.6e-13 3.7e-13 3.9e-13 4.5e-13
  212    22     2  9.4e-13 1.1e-12 1.2e-12 1.2e-12 1.2e-12 1.2e-12 1.2e-12 1.2e-12 1.2e-12 1.2e-12 1.2e-12 1.3e-12 1.3e-12 1.4e-12 1.5e-12
  213    22     3  2.0e-12 2.2e-12 2.3e-12 2.3e-12 2.3e-12 2.3e-12 2.2e-12 2.2e-12 2.1e-12 2.1e-12 2.1e-12 2.1e-12 2.2e-12 2.3e-12 2.5e-12
  214    22     4  3.5e-12 3.8e-12 3.8e-12 3.8e-12 3.7e-12 3.5e-12 3.4e-12 3.5e-12 3.5e-12 3.4e-12 3.4e-12 3.4e-12 3.4e-12 3.4e-12 3.6e-12
  215    22     5  4.9e-12 4.8e-12 4.9e-12 4.9e-12 4.8e-12 4.7e-12 4.8e-12 4.8e-12 4.7e-12 4.7e-12 4.8e-12 4.8e-12 4.8e-12 4.9e-12 5.3e-12
  216    22     6  4.9e-12 5.7e-12 6.0e-12 6.5e-12 6.6e-12 6.9e-12 7.1e-12 7.1e-12 7.2e-12 7.2e-12 7.1e-12 7.2e-12 7.3e-12 8.0e-12 9.3e-12
  217    22     7  6.3e-12 7.0e-12 7.6e-12 8.2e-12 8.5e-12 8.8e-12 9.1e-12 9.2e-12 9.0e-12 8.9e-12 8.8e-12 8.7e-12 8.7e-12 9.1e-12 1.0e-11
  218    22     8  7.5e-12 9.1e-12 1.0e-11 1.1e-11 1.2e-11 1.3e-11 1.3e-11 1.3e-11 1.3e-11 1.3e-11 1.3e-11 1.3e-11 1.3e-11 1.4e-11 1.6e-11
  219    22     9  8.4e-12 9.9e-12 1.1e-11 1.3e-11 1.4e-11 1.5e-11 1.5e-11 1.6e-11 1.6e-11 1.5e-11 1.5e-11 1.5e-11 1.5e-11 1.6e-11 1.9e-11
  220    22    10  9.9e-12 1.2e-11 1.4e-11 1.6e-11 1.7e-11 1.9e-11 2.0e-11 2.1e-11 2.1e-11 2.1e-11 2.1e-11 2.1e-11 2.1e-11 2.4e-11 2.8e-11
  221    22    11  9.8e-12 1.2e-11 1.4e-11 1.7e-11 1.9e-11 2.1e-11 2.3e-11 2.3e-11 2.4e-11 2.3e-11 2.3e-11 2.3e-11 2.4e-11 2.6e-11 3.1e-11
  222    22    12  1.2e-11 1.6e-11 1.8e-11 2.2e-11 2.5e-11 2.7e-11 3.0e-11 3.1e-11 3.2e-11 3.2e-11 3.2e-11 3.2e-11 3.3e-11 3.8e-11 4.5e-11
  223    22    13  1.2e-11 1.8e-11 2.2e-11 2.7e-11 3.1e-11 3.4e-11 3.7e-11 3.6e-11 3.7e-11 3.6e-11 3.6e-11 3.6e-11 3.7e-11 4.2e-11 5.0e-11
  224    22    14  1.7e-11 2.5e-11 3.1e-11 3.9e-11 4.3e-11 4.8e-11 4.9e-11 4.9e-11 5.0e-11 4.9e-11 4.8e-11 4.6e-11 4.7e-11 5.2e-11 5.9e-11
  225    22    15  1.6e-11 2.5e-11 3.3e-11 4.3e-11 4.9e-11 5.5e-11 5.8e-11 5.8e-11 5.8e-11 5.8e-11 5.6e-11 5.5e-11 5.6e-11 6.1e-11 7.1e-11
  226    22    16  1.8e-11 2.9e-11 3.7e-11 5.1e-11 6.0e-11 7.0e-11 7.8e-11 7.9e-11 8.1e-11 8.3e-11 8.0e-11 8.0e-11 8.3e-11 9.4e-11 1.1e-10
  227    22    17  1.7e-11 2.9e-11 4.0e-11 5.6e-11 6.7e-11 7.7e-11 8.6e-11 9.0e-11 9.0e-11 9.0e-11 9.1e-11 9.2e-11 9.3e-11 1.0e-10 1.2e-10
  228    22    18  2.1e-11 3.8e-11 5.1e-11 7.3e-11 8.5e-11 1.0e-10 1.1e-10 1.2e-10 1.3e-10 1.3e-10 1.3e-10 1.4e-10 1.4e-10 1.6e-10 1.9e-10
  229    22    19  2.3e-11 4.3e-11 6.1e-11 8.6e-11 1.0e-10 1.2e-10 1.4e-10 1.4e-10 1.5e-10 1.5e-10 1.6e-10 1.6e-10 1.6e-10 1.8e-10 2.1e-10
  230    22    20  2.7e-11 5.2e-11 7.3e-11 1.1e-10 1.3e-10 1.5e-10 1.8e-10 1.9e-10 2.0e-10 2.1e-10 2.2e-10 2.3e-10 2.3e-10 2.6e-10 2.9e-10
  231    22    21  3.2e-11 6.7e-11 9.8e-11 1.5e-10 1.9e-10 2.2e-10 2.8e-10 3.3e-10 3.6e-10 3.9e-10 4.3e-10 4.5e-10 4.7e-10 5.5e-10 6.3e-10
  232    23     1  2.7e-13 3.0e-13 3.1e-13 3.1e-13 2.9e-13 2.8e-13 2.7e-13 2.7e-13 2.7e-13 2.7e-13 2.8e-13 2.8e-13 2.8e-13 3.0e-13 3.4e-13
  233    23     2  8.0e-13 9.0e-13 9.3e-13 9.3e-13 9.0e-13 8.6e-13 8.4e-13 8.4e-13 8.4e-13 8.4e-13 8.5e-13 8.6e-13 8.7e-13 9.3e-13 1.1e-12
  234    23     3  1.2e-12 1.5e-12 1.6e-12 1.6e-12 1.6e-12 1.5e-12 1.6e-12 1.6e-12 1.6e-12 1.6e-12 1.7e-12 1.7e-12 1.7e-12 1.8e-12 2.0e-12
  235    23     4  2.1e-12 2.4e-12 2.5e-12 2.6e-12 2.6e-12 2.5e-12 2.5e-12 2.4e-12 2.4e-12 2.4e-12 2.5e-12 2.5e-12 2.5e-12 2.6e-12 2.9e-12
